name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Carson Solar I,38.7228,-104.7817,Solar,Colorado,El Paso,8041
Carter PV1,35.0211,-78.7875,Solar,North Carolina,Cumberland,37051
Carver MA 1,41.9428,-70.7611,Solar,Massachusetts,Plymouth,25023
Cascade Solar,34.1572,-116.2344,Solar,California,San Bernardino,6071
Castalia Solar,36.0,-77.7833,Solar,North Carolina,Nash,37127
Castle Rock Vineyards,35.8011,-119.1106,Solar,California,Tulare,6107
Castor Solar,35.211,-119.3873,Solar,California,Kern,6029
Catalina Solar 2  LLC,34.8122,-118.3528,Solar,California,Kern,6029
Catalina Solar LLC,34.9383,-118.3345,Solar,California,Kern,6029
Catawba Solar LLC,35.61,-80.53,Solar,North Carolina,Rowan,37159
Cecil County CCVT HS,39.651,-75.8083,Solar,Maryland,Cecil,24015
Cedar Branch,39.5033,-74.9645,Solar,New Jersey,Atlantic,34001
Cedar Creek PV,40.6489,-73.5067,Solar,New York,Nassau,36059
Cedar Solar  LLC,34.9158,-77.7757,Solar,North Carolina,Duplin,37061
Cedar Valley Solar Plant,37.8078,-113.09,Solar,Utah,Iron,49021
Cedarville CSG,41.8027,-70.5498,Solar,Massachusetts,Barnstable,25001
Celina Solar Project #1  LLC,40.5406,-84.5906,Solar,Ohio,Mercer,39107
Centaurus Community Solar,44.9491,-95.5113,Solar,Minnesota,Yellow Medicine,27173
Centaurus Solar - MA,42.253,-71.426,Solar,Massachusetts,Middlesex,25017
Centinela Solar Energy,32.6869,-115.6478,Solar,California,Imperial,6025
CentraState Medical Center PV Facility,40.2361,-74.3214,Solar,New Jersey,Monmouth,34025
Central Antelope Dry Ranch B LLC,34.7055,-118.3014,Solar,California,Los Angeles,6037
Central Antelope Dry Ranch C,34.7205,-118.3005,Solar,California,Los Angeles,6037
Century Drive Solar Farm,35.8378,-78.6689,Solar,North Carolina,Wake,37183
Chadbourn Farm,34.3247,-78.7649,Solar,North Carolina,Columbus,37047
Champion Solar,33.7947,-81.2624,Solar,South Carolina,Lexington,45063
Charlotte Solar,35.2619,-81.8217,Solar,North Carolina,Rutherford,37161
Charlotte Solar LLC VT,44.322,-73.1976,Solar,Vermont,Chittenden,50007
Charlton Solar I,42.1275,-71.9964,Solar,Massachusetts,Worcester,25027
Chatham Landfill,41.6861,-70.0061,Solar,Massachusetts,Barnstable,25001
Chattanooga Metropolitan Airport Solar,35.0246,-85.2086,Solar,Tennessee,Hamilton,47065
Chauncey Farm LLC,34.3375,-78.5219,Solar,North Carolina,Columbus,37047
Chaves Solar  LLC,33.45,-104.456,Solar,New Mexico,Chaves,35005
Chei Solar,35.8918,-78.1823,Solar,North Carolina,Nash,37127
Cherry Hill,39.8761,-75.0086,Solar,New Jersey,Camden,34007
Cherrydale Solar Power Facility,37.3694,-75.9141,Solar,Virginia,Northampton,51131
Chester Power Partners,43.2809,-72.5976,Solar,Vermont,Windsor,50027
Chester Solar Farm,42.312,-72.949,Solar,Massachusetts,Hampshire,25015
Chicopee Granby Road Solar,42.1581,-72.5958,Solar,Massachusetts,Hampden,25013
Chicopee River Solar,42.1503,-72.5522,Solar,Massachusetts,Hampden,25013
Chicopee Solar,42.1856,-72.5825,Solar,Massachusetts,Hampden,25013
Chillicothe Solar Farm,39.7888,-93.5368,Solar,Missouri,Livingston,29117
Chimes West Friendship (Nixon Farms),39.2967,-76.9574,Solar,Maryland,Carroll,24013
Chino Solar Valley,34.7184,-112.429,Solar,Arizona,Yavapai,4025
Chisago Community Solar,45.4134,-92.683,Solar,Wisconsin,Polk,55095
Chisago Solar,45.4525,-92.902,Solar,Minnesota,Chisago,27025
Chittenden County Solar Partners,44.4361,-73.1453,Solar,Vermont,Chittenden,50007
Choco Solar  LLC,35.482,-77.1131,Solar,North Carolina,Beaufort,37013
Chocowinity Solar LLC,35.515,-77.09,Solar,North Carolina,Beaufort,37013
Christmas Tree Shops DC Burlington NJ,40.1042,-74.8128,Solar,New Jersey,Burlington,34005
Chuckawalla Solar,33.5683,-114.9181,Solar,California,Riverside,6065
Chuckawalla Valley State Prison,33.5653,-114.9036,Solar,California,Riverside,6065
Cibola,35.2011,-107.2452,Solar,New Mexico,Cibola,35006
Cimarron Solar Facility,36.4681,-104.6357,Solar,New Mexico,Colfax,35007
Cirrus Solar LLC,35.9694,-78.265,Solar,North Carolina,Franklin,37069
Citizen B,36.7238,-120.4321,Solar,California,Fresno,6019
Citizens Agawam Landfill Solar,42.093,-72.5972,Solar,Massachusetts,Hampden,25013
City & County of Denver at Denver Int'l,39.9041,-104.6542,Solar,Colorado,Weld,8123
City of Boulder WWTP,40.048,-105.1803,Solar,Colorado,Boulder,8013
City of Havre De Grace C,39.436,-76.22,Solar,Maryland,Harford,24025
City of Lexington,40.757,-99.734,Solar,Nebraska,Dawson,31047
City of Madera WWTP,36.9408,-120.1572,Solar,California,Madera,6039
City of Rochester Solar,43.1769,-77.6785,Solar,New York,Monroe,36055
City of Truth or Consequences PV,33.1211,-107.2878,Solar,New Mexico,Sierra,35051
City of Tulare Water Facility,36.185,-119.375,Solar,California,Tulare,6107
Claire Solar Farm,44.4261,-73.1564,Solar,Vermont,Chittenden,50007
Clarendon Solar Farm,43.5397,-72.9558,Solar,Vermont,Rutland,50021
Clarke Solar Power Facility,39.0648,-78.1382,Solar,Virginia,Frederick,51069
Clarkstown Landfill Solar Facility,41.1004,-73.9516,Solar,New York,Rockland,36087
Clear Spring Ranch PV Project,38.6021,-104.6947,Solar,Colorado,El Paso,8041
Cline Solar Farm  LLC,35.72,-81.417,Solar,North Carolina,Burke,37023
Clipperton Holdings,34.9669,-78.3544,Solar,North Carolina,Sampson,37163
Cloverdale Solar I,38.7731,-123.0178,Solar,California,Sonoma,6097
Clyde Solar Array,41.3194,-82.9843,Solar,Ohio,Sandusky,39143
CoServ Solar Station,33.2706,-96.9792,Solar,Texas,Denton,48121
CoTAL Solar Farm,30.3793,-84.3539,Solar,Florida,Leon,12073
Coats Solar Farm  LLC,35.4145,-78.6906,Solar,North Carolina,Harnett,37085
Cogenra - TEP,32.1019,-110.8133,Solar,Arizona,Pima,4019
Cogentrix of Alamosa,37.5986,-105.9558,Solar,Colorado,Alamosa,8003
Cohalan,40.7625,-73.1944,Solar,New York,Suffolk,36103
Cohen Farm Solar  LLC,35.5572,-79.1958,Solar,North Carolina,Chatham,37037
Cold River Road Solar,43.5857,-72.952,Solar,Vermont,Rutland,50021
Colleton Solar Farm,32.9133,-80.6925,Solar,South Carolina,Colleton,45029
Colon PV,33.7927,-118.2524,Solar,California,Los Angeles,6037
Colton Solar,45.17,-122.473,Solar,Oregon,Clackamas,41005
Colton Solar One  LLC,34.0933,-117.3194,Solar,California,San Bernardino,6071
Colton Solar Two  LLC,34.0422,-117.3617,Solar,California,Riverside,6065
Columbia 3,35.0247,-118.1642,Solar,California,Kern,6029
Columbia Solar Energy  LLC,38.0197,-121.8651,Solar,California,Contra Costa,6013
Columbus Solar Project,31.8667,-107.5875,Solar,New Mexico,Luna,35029
Comanche Solar,38.2053,-104.5667,Solar,Colorado,Pueblo,8101
Community Foodbank of NJ,40.6973,-74.2122,Solar,New Jersey,Union,34039
Community Solar 1,32.9828,-115.4819,Solar,California,Imperial,6025
Concord Farm,35.4442,-80.6636,Solar,North Carolina,Cabarrus,37025
Concord Solar Farm,42.444,-71.335,Solar,Massachusetts,Middlesex,25017
Conejos 1 Community Solar Array,37.1959,-105.9824,Solar,Colorado,Conejos,8021
Conetoe II Solar  LLC,35.822,-77.48100000000002,Solar,North Carolina,Edgecombe,37065
Conetoe Solar,35.8252,-77.4578,Solar,North Carolina,Pitt,37147
Conn Mun Electric Energy Coop,41.5383,-72.1225,Solar,Connecticut,New London,9011
Conrath DPC Solar,45.3661,-91.0482,Solar,Wisconsin,Rusk,55107
Constellation New Energy Inc,39.9289,-74.8181,Solar,New Jersey,Burlington,34005
Cooperative Solar One,38.0272,-84.2547,Solar,Kentucky,Clark,21049
Copper Crossing Solar LLC,33.1606,-111.484,Solar,Arizona,Pinal,4021
Copper Mountain Solar 2,35.7864,-114.9628,Solar,Nevada,Clark,32003
Copper Mountain Solar 3,35.8894,-114.9579,Solar,Nevada,Clark,32003
Copper Mountain Solar 4  LLC,35.7822,-114.9754,Solar,Nevada,Clark,32003
Corcoran,36.1023,-119.5665,Solar,California,Kings,6031
Corcoran Solar,36.1383,-119.5733,Solar,California,Kings,6031
Corcoran Solar 2,36.1419,-119.5817,Solar,California,Kings,6031
Corcoran Solar 3,36.1504,-119.5854,Solar,California,Kings,6031
Cork Oak Solar,36.371,-77.571,Solar,North Carolina,Halifax,37083
Cornell Geneva Solar Farm,42.86600000000001,-77.031,Solar,New York,Ontario,36069
Cornell Snyder Road Solar Array,42.4975,-76.46,Solar,New York,Tompkins,36109
Cornerstone Power Holmdel LLC,40.3522,-74.1878,Solar,New Jersey,Monmouth,34025
Cornerstone Power Vineland I LLC,39.4397,-75.0439,Solar,New Jersey,Cumberland,34011
Cornwall Solar Center  LLC,36.3669,-78.6261,Solar,North Carolina,Granville,37077
Coronal Lost Hills,35.7267,-119.9058,Solar,California,Kern,6029
Coronus Adelanto West 1,34.5481,-117.4644,Solar,California,San Bernardino,6071
Coronus Adelanto West 2,34.5481,-117.4644,Solar,California,San Bernardino,6071
Correctional Solar LLC,37.4715,-76.8569,Solar,Virginia,King William,51101
Cottage Street Solar Facility,42.1453,-72.5383,Solar,Massachusetts,Hampden,25013
Cotten Farm  LLC,35.5285,-79.1985,Solar,North Carolina,Chatham,37037
Cotton Center Solar,33.0347,-112.6617,Solar,Arizona,Maricopa,4013
Cottonwood Solar  LLC (City of Corcoran),36.1344,-119.5544,Solar,California,Kings,6031
Cottonwood Solar  LLC (Goose Lake),35.5936,-119.58,Solar,California,Kern,6029
Cottonwood Solar  LLC Cottonwood Carport,38.1298,-122.5682,Solar,California,Marin,6041
Cougar Solar  LLC,35.4624,-79.1807,Solar,North Carolina,Lee,37105
County College of Morris,40.8567,-74.5814,Solar,New Jersey,Morris,34027
County Home Solar Center  LLC,35.2633,-81.5087,Solar,North Carolina,Cleveland,37045
Coventry Photovoltaic  LLC,44.9102,-72.2198,Solar,Vermont,Orleans,50019
Coyote Ridge Community Solar,40.501,-105.1314,Solar,Colorado,Larimer,8069
Crafton Hills College Solar Farm,34.0431,-117.0989,Solar,California,San Bernardino,6071
Cranbury,40.3147,-74.4992,Solar,New Jersey,Middlesex,34023
Crane Solar Facility,38.8164,-86.8842,Solar,Indiana,Daviess,18027
Crater Community Solar,44.7987,-95.5083,Solar,Minnesota,Yellow Medicine,27173
Crayola Solar Project,40.7605,-75.2385,Solar,Pennsylvania,Northampton,42095
Creech Solar 2  LLC,35.722,-78.6043,Solar,North Carolina,Wake,37183
Crescent Dunes Solar Energy,38.2389,-117.3636,Solar,Nevada,Nye,32023
Crestwood Solar Center LLC,36.3535,-78.5842,Solar,North Carolina,Granville,37077
Creswell Alligood Solar  LLC,35.8989,-76.3794,Solar,North Carolina,Tyrrell,37177
Crittenden Solar Facility,38.7518,-84.6133,Solar,Kentucky,Grant,21081
Crockett Farm,35.2308,-77.5525,Solar,North Carolina,Lenoir,37107
Crown Cooling Facility,32.9672,-115.5325,Solar,California,Imperial,6025
Cummins  Inc,42.0812,-79.3612,Solar,New York,Chautauqua,36013
Currin Solar  LLC,36.2896,-78.6333,Solar,North Carolina,Granville,37077
Curtis Hill Solar,42.175,-71.986,Solar,Massachusetts,Worcester,25027
Cuyama Solar  LLC,34.901,-119.596,Solar,California,Kern,6029
Cyril,34.8981,-98.2279,Solar,Oklahoma,Caddo,40015
DD Fayetteville Solar NC LLC,34.8344,-78.8436,Solar,North Carolina,Robeson,37155
DD Hay Road Solar 23 LLC,39.7367,-75.5117,Solar,Delaware,New Castle,10003
DDR Shoppers World,42.3007,-71.3962,Solar,Massachusetts,Middlesex,25017
DE Solar 10240 Old Dowd Rd,35.2458,-80.9967,Solar,North Carolina,Gaston,37071
DE Solar 1725 Drywall Dr,35.3261,-80.9967,Solar,North Carolina,Gaston,37071
DE Solar 657 Brigham Rd,36.1053,-79.9692,Solar,North Carolina,Guilford,37081
DG AMP Solar Bowling Green,41.396,-83.58200000000002,Solar,Ohio,Wood,39173
DG AMP Solar Front Royal,38.929,-78.18,Solar,Virginia,Warren,51187
DG Camden LLC Holtec,39.911,-75.1186,Solar,New Jersey,Camden,34007
DOE Golden NREL Main Campus,39.7409,-105.171,Solar,Colorado,Jefferson,8059
DOE Golden NWTC Load Side,39.909,-105.2318,Solar,Colorado,Boulder,8013
DSH (CA) - Coalinga State Hospital,36.1373,-120.2185,Solar,California,Fresno,6019
DSM Solar,40.8437,-75.0652,Solar,New Jersey,Warren,34041
Dalton 2,34.7181,-84.9319,Solar,Georgia,Whitfield,13313
Daniel Farm LLC,35.8489,-80.5536,Solar,North Carolina,Davie,37059
Darlington Solar  LLC,34.32,-79.917,Solar,South Carolina,Darlington,45031
Dartmouth,41.6761,-70.9969,Solar,Massachusetts,Bristol,25005
Dartmouth II Solar,41.6806,-71.0308,Solar,Massachusetts,Bristol,25005
Dartmouth Landfill,41.5811,-70.9981,Solar,Massachusetts,Bristol,25005
Dartmouth Solar,41.7158,-70.9744,Solar,Massachusetts,Bristol,25005
Davis Lane Solar  LLC,36.1073,-76.5292,Solar,North Carolina,Chowan,37041
Davis Monthan AFB (AZ) West Airfield,32.1736,-110.8997,Solar,Arizona,Pima,4019
Daystar Solar,35.0356,-77.2025,Solar,North Carolina,Craven,37049
Dayton Cutoff Solar,45.17,-123.135,Solar,Oregon,Yamhill,41071
Daytona International Speedway Solar,29.1702,-81.0641,Solar,Florida,Volusia,12127
Decatur Co. Solar RES (IN),39.3379,-85.5064,Solar,Indiana,Decatur,18031
Decatur County Solar Project,30.965,-84.6261,Solar,Georgia,Decatur,13087
Decatur Parkway Solar Project  LLC,30.9919,-84.6339,Solar,Georgia,Decatur,13087
Deep Branch Farm,34.6708,-79.1994,Solar,North Carolina,Robeson,37155
Deer Creek PV,40.51,-85.64,Solar,Indiana,Grant,18053
Deer Park,40.7608,-73.1939,Solar,New York,Suffolk,36103
Deerfield CSG Solar,42.5629,-72.5892,Solar,Massachusetts,Franklin,25011
Delano Land 1,35.7612,-119.3444,Solar,California,Kern,6029
Delco Farm,34.319,-78.2091,Solar,North Carolina,Brunswick,37019
Delilah Road Landfill,39.4161,-74.5439,Solar,New Jersey,Atlantic,34001
Dement Farm LLC,36.27,-78.3483,Solar,North Carolina,Vance,37181
Demille Solar Farm,43.04,-83.3332,Solar,Michigan,Lapeer,26087
Deming Solar Energy Center,32.1658,-107.7506,Solar,New Mexico,Luna,35029
Denison Solar Array,40.0733,-82.51799999999999,Solar,Ohio,Licking,39089
Dennis Landfill,41.6931,-70.145,Solar,Massachusetts,Barnstable,25001
Dennison,40.7631,-73.3236,Solar,New York,Suffolk,36103
Denver Braswell PV,31.3,-83.8,Solar,Georgia,Colquitt,13071
Denver Int Airport,39.8368,-104.6971,Solar,Colorado,Weld,8123
Denver Intl Airport IV Solar,39.9006,-104.6694,Solar,Colorado,Weld,8123
Denver Metro Solar,39.7593,-104.6211,Solar,Colorado,Adams,8001
Depot Hill Solar,42.153,-71.988,Solar,Massachusetts,Worcester,25027
Depot Park Solar System,38.515,-121.3983,Solar,California,Sacramento,6067
Dept of General Services -FTB,38.565,-121.343,Solar,California,Sacramento,6067
Desert Green Solar Farm LLC,33.2706,-116.3481,Solar,California,San Diego,6073
Desert Hot Springs Solar,33.9231,-116.53,Solar,California,Riverside,6065
Desert Sunlight 250  LLC,33.8055,-115.3947,Solar,California,Imperial,6025
Desert Sunlight 300  LLC,33.8231,-115.3939,Solar,California,Imperial,6025
Dessie Solar Center LLC,34.3028,-78.8358,Solar,North Carolina,Columbus,37047
Deutsche Bank- Piscataway Solar,40.5458,-74.4964,Solar,New Jersey,Middlesex,34023
Devens,42.5592,-71.6259,Solar,Massachusetts,Middlesex,25017
Diamond Valley Solar Project,33.7131,-117.0725,Solar,California,Riverside,6065
Dibrell Farm,36.4717,-79.5281,Solar,Virginia,Danville City,51590
Dickinson Solar Array,45.1144,-93.8138,Solar,Minnesota,Wright,27171
Dinuba Wastewater Treatment Plant,36.5381,-119.4264,Solar,California,Tulare,6107
Division 1,34.7083,-118.1306,Solar,California,Los Angeles,6037
Division 2,34.7083,-118.1306,Solar,California,Los Angeles,6037
Division 3,34.7083,-118.1306,Solar,California,Los Angeles,6037
Dix Solar  L.L.C,39.9774,-74.6219,Solar,New Jersey,Burlington,34005
Dixon Dairy Road Solar,35.1992,-81.4108,Solar,North Carolina,Cleveland,37045
Dodge Center Solar,44.026,-92.8816,Solar,Minnesota,Dodge,27039
Dodge Holdco Solar,44.0224,-92.757,Solar,Minnesota,Dodge,27039
DodgeSun CSG,44.0404,-92.69,Solar,Minnesota,Olmsted,27109
Dogwood Solar  LLC,36.125,-77.4092,Solar,North Carolina,Halifax,37083
Domino Farms Solar,42.3234,-83.6803,Solar,Michigan,Washtenaw,26161
Dorchester Solar Site,42.3008,-71.0472,Solar,Massachusetts,Suffolk,25025
Douglas Solar,42.06,-71.73,Solar,Massachusetts,Worcester,25027
Dover Sun Park,39.1836,-75.5044,Solar,Delaware,Kent,10001
Dow Jones South Brunswick Solar,40.3698,-74.5868,Solar,New Jersey,Middlesex,34023
Downs Farm Solar,36.3619,-76.9169,Solar,North Carolina,Hertford,37091
Downsville DPC Solar,44.8142,-91.8841,Solar,Wisconsin,Dunn,55033
Dragstrip Farm,35.7581,-81.4161,Solar,North Carolina,Caldwell,37027
Dublin Solar I,32.581,-82.926,Solar,Georgia,Laurens,13175
Duke Building 129,39.9108,-86.2453,Solar,Indiana,Boone,18011
Duke Building 87,39.8908,-86.2556,Solar,Indiana,Boone,18011
Duke Building 98,39.9047,-86.26,Solar,Indiana,Boone,18011
Dulles,34.0301,-117.5178,Solar,California,Riverside,6065
Dunn,35.475,-78.5486,Solar,North Carolina,Johnston,37101
Duplin Solar I LLC (160 Houston Lane),34.9601,-77.9804,Solar,North Carolina,Duplin,37061
Duplin Solar LLC,35.0119,-78.0783,Solar,North Carolina,Duplin,37061
Durham Solar,36.0049,-78.8485,Solar,North Carolina,Durham,37063
E&B Resources,35.5346,-119.06,Solar,California,Kern,6029
EAFB - North Base,34.9325,-117.9072,Solar,California,Kern,6029
EAFB - South Base,34.9172,-117.9003,Solar,California,Kern,6029
EBZ Solar,42.5706,-71.625,Solar,Massachusetts,Middlesex,25017
EDF Lancaster,42.5292,-71.6653,Solar,Massachusetts,Middlesex,25017
EE Waianae Solar Project,21.452,-158.1879,Solar,Hawaii,Honolulu,15003
ELACC Photovoltaic Power Facility,34.0403,-118.1481,Solar,California,Los Angeles,6037
ESA Selma,35.5262,-78.2898,Solar,North Carolina,Johnston,37101
ETS Ewing Solar Facility,40.2818,-74.7936,Solar,New Jersey,Mercer,34021
Eagle Point Solar,42.4008,-122.8292,Solar,Oregon,Jackson,41029
Eagle Springs Solar LLC,39.5261,-107.6961,Solar,Colorado,Garfield,8045
East Acres Solar NG  LLC,42.4875,-73.2423,Solar,Massachusetts,Berkshire,25003
East Amwell,40.4433,-74.8764,Solar,New Jersey,Hunterdon,34019
East Chicago,41.6322,-87.4692,Solar,Indiana,Lake,18089
East Orange Solar,40.7476,-74.3358,Solar,New Jersey,Essex,34013
East Pecos Solar,31.0009,-102.2817,Solar,Texas,Upton,48461
East Wayne Solar LLC,35.4417,-77.85,Solar,North Carolina,Wayne,37191
Eastern Iowa Solar,41.597,-91.0363,Solar,Iowa,Muscatine,19139
Eastern Shore Solar  LLC,37.9439,-75.5696,Solar,Virginia,Accomack,51001
Easthampton Landfill-City of Easthampton,42.2869,-72.7014,Solar,Massachusetts,Hampshire,25015
Easton Landfill,42.0103,-71.0922,Solar,Massachusetts,Bristol,25005
Eastover Farm,34.7422,-79.4631,Solar,North Carolina,Scotland,37165
Eastwood Solar,44.1545,-93.9166,Solar,Minnesota,Blue Earth,27013
Eden Solar LLC,35.1485,-79.6364,Solar,North Carolina,Richmond,37153
Edwards Air Force Base,34.9077,-117.9206,Solar,California,Kern,6029
Eichtens Solar,45.3827,-92.7725,Solar,Minnesota,Chisago,27025
Elevation Solar C,34.7303,-118.3042,Solar,California,Los Angeles,6037
Elizabeth Mines Solar 1,43.8236,-72.3311,Solar,New Hampshire,Grafton,33009
Elizabethtown Solar,40.1527,-76.5814,Solar,Pennsylvania,Lancaster,42071
Elkton Solar,39.6035,-75.8362,Solar,Maryland,Cecil,24015
Ellerbe,35.1,-79.73,Solar,North Carolina,Richmond,37153
Ellettsville Solar RES,39.2548,-86.6568,Solar,Indiana,Monroe,18105
Elliana Solar,36.1311,-79.3325,Solar,North Carolina,Alamance,37001
Elm City Solar Facility,35.7811,-77.8469,Solar,North Carolina,Wilson,37195
Elm Solar  LLC,35.4538,-79.1895,Solar,North Carolina,Lee,37105
Emmitsburg Solar Arrays,39.6937,-77.3144,Solar,Maryland,Frederick,24021
Empire Solar,44.6644,-93.1088,Solar,Minnesota,Dakota,27037
Enerparc CA1 LLC,36.8317,-121.4042,Solar,California,San Benito,6069
Enerparc CA2  LLC,39.699,-122.1756,Solar,California,Glenn,6021
Engelhard Solar LLC,40.33,-74.4625,Solar,New Jersey,Middlesex,34023
Enterprise Solar  LLC,37.6411,-113.6125,Solar,Utah,Washington,49053
Equuleus Community Solar Gardens,44.7261,-93.0227,Solar,Minnesota,Dakota,27037
Erwin Farm,35.3333,-78.6614,Solar,North Carolina,Harnett,37085
Escalante Solar I  LLC,38.5242,-113.0339,Solar,Utah,Beaver,49001
Escalante Solar II  LLC,38.5008,-113.03,Solar,Utah,Beaver,49001
Escalante Solar III  LLC,38.4978,-112.9869,Solar,Utah,Beaver,49001
Essex Solar Center,37.8341,-76.8,Solar,Virginia,Essex,51057
Estill Solar,32.7638,-81.2422,Solar,South Carolina,Hampton,45049
Estill Solar II,32.7278,-81.2535,Solar,South Carolina,Hampton,45049
Eubank Landfill Solar Array,35.0492,-106.53,Solar,New Mexico,Bernalillo,35001
Everetts Wildcat Solar  LLC,35.8472,-77.1114,Solar,North Carolina,Martin,37117
Exelon Solar Chicago,41.6758,-87.6514,Solar,Illinois,Cook,17031
Exeter Solar,36.2675,-119.1286,Solar,California,Tulare,6107
Expressway Solar A,34.5822,-117.3417,Solar,California,San Bernardino,6071
Expressway Solar B,34.5833,-117.3403,Solar,California,San Bernardino,6071
Expressway Solar C2,34.5844,-117.3414,Solar,California,San Bernardino,6071
Exum Farm Solar  LLC,35.3704,-77.4549,Solar,North Carolina,Pitt,37147
FAA NorCal TRACON,38.5595,-121.2576,Solar,California,Sacramento,6067
FECC Solar Benton,34.6384,-92.5783,Solar,Arkansas,Saline,5125
FIU Solar,25.77,-80.3677,Solar,Florida,Miami-Dade,12086
FLS Solar 170  LLC,34.6,-78.97,Solar,North Carolina,Robeson,37155
FLS Solar 200  LLC,34.5819,-78.94,Solar,North Carolina,Robeson,37155
FLS Solar 230 (Warren),35.0161,-77.8219,Solar,North Carolina,Duplin,37061
FRV Cygnus Solar Project,35.1028,-118.9544,Solar,California,Kern,6029
FRV SI Transport Solar LP,38.4869,-121.3911,Solar,California,Sacramento,6067
Facebook 1 Solar Energy Center,34.831,-106.762,Solar,New Mexico,Valencia,35061
Facile Solar,36.0989,-79.4939,Solar,North Carolina,Alamance,37001
Fairhaven C,41.663,-70.8632,Solar,Massachusetts,Plymouth,25023
Fairmont-FLS 100,34.52,-79.13,Solar,North Carolina,Robeson,37155
Fairview Farms Solar,42.4597,-72.6103,Solar,Massachusetts,Franklin,25011
Faison Solar,35.0697,-78.1161,Solar,North Carolina,Duplin,37061
Fall River Solar,41.7513,-71.1145,Solar,Massachusetts,Bristol,25005
Falmouth Landfill Solar,41.6101,-70.5986,Solar,Massachusetts,Barnstable,25001
Farley Road Community Solar,42.1,-72.0,Solar,Massachusetts,Worcester,25027
Farmersville,36.19,-119.12,Solar,California,Tulare,6107
Farmington Holdco Solar,44.6231,-93.134,Solar,Minnesota,Dakota,27037
Farrington Farm,35.8328,-79.025,Solar,North Carolina,Chatham,37037
FedEx Woodbridge,40.5064,-74.3235,Solar,New Jersey,Middlesex,34023
Federal Road Solar 1  LLC,41.8069,-70.7257,Solar,Massachusetts,Plymouth,25023
Fiddler's Canyon #1,37.7503,-113.2537,Solar,Utah,Iron,49021
Fiddler's Canyon #2,37.7947,-113.2837,Solar,Utah,Iron,49021
Fiddler's Canyon 3,37.7313,-113.2166,Solar,Utah,Iron,49021
Finger Lakes Solar I,42.81399999999999,-77.0456,Solar,New York,Ontario,36069
First Citizens Bank,35.7285,-78.6392,Solar,North Carolina,Wake,37183
Fisher Road Solar,41.5933,-71.0181,Solar,Massachusetts,Bristol,25005
Fisher Solar Farm - NC,35.2413,-80.0346,Solar,North Carolina,Montgomery,37123
Five Points Solar Park,36.3869,-120.2367,Solar,California,Fresno,6019
Five Points Solar Station,36.4003,-120.1033,Solar,California,Fresno,6019
Flambeau Solar Partners,45.7368,-90.471,Solar,Wisconsin,Price,55099
Flash Solar,35.7581,-81.2294,Solar,North Carolina,Catawba,37035
Flat Meeks PV 1,35.8067,-77.2706,Solar,North Carolina,Martin,37117
Flemington Solar,40.4839,-74.8567,Solar,New Jersey,Hunterdon,34019
Flemming Solar Center LLC,35.6689,-77.3839,Solar,North Carolina,Pitt,37147
Flint Hill Solar  LLC,35.4027,-79.5531,Solar,North Carolina,Moore,37125
Florence Solar W3-080  LLC,40.0956,-74.7876,Solar,New Jersey,Burlington,34005
Floyd Road Solar Farm,36.5059,-77.6775,Solar,North Carolina,Northampton,37131
Floyd Solar  LLC,34.5091,-79.1359,Solar,North Carolina,Robeson,37155
Foothills Solar Plant,32.6486,-114.4287,Solar,Arizona,Yuma,4027
Forbes Street Solar,41.7731,-71.3389,Solar,Massachusetts,Bristol,25005
Ford World Headquarters,42.3174,-83.2095,Solar,Michigan,Wayne,26163
Forest Lake Solar CSG,45.2535,-92.894,Solar,Minnesota,Washington,27163
Forever 21 Retail  Inc.,34.0714,-118.1961,Solar,California,Los Angeles,6037
Fort Benning Solar Facility,32.3524,-84.9688,Solar,Georgia,Muscogee,13215
Fort Detrick Solar PV,39.44,-77.45,Solar,Maryland,Frederick,24021
Fort Gordon Solar Facility,33.3866,-82.1401,Solar,Georgia,Richmond,13245
Fort Huachuca Solar PV Project,31.5553,-110.35,Solar,Arizona,Cochise,4003
Fort Rucker Solar Array,31.3311,-85.7302,Solar,Alabama,Dale,1045
Fort Stewart Solar Facility,31.9047,-81.5954,Solar,Georgia,Liberty,13179
Foxfire Solar Farm,35.2206,-79.5519,Solar,North Carolina,Moore,37125
Frankford Solar,41.1666,-74.7016,Solar,New Jersey,Sussex,34037
Franklin 1,42.0406,-71.3936,Solar,Massachusetts,Norfolk,25021
Franklin 2,42.0542,-71.3917,Solar,Massachusetts,Norfolk,25021
Franklin Solar  LLC,36.0975,-78.1678,Solar,North Carolina,Franklin,37069
Franklin Solar 2,36.1269,-78.1525,Solar,North Carolina,Franklin,37069
Franklinton Solar,36.08,-78.35,Solar,North Carolina,Franklin,37069
Freedom Solar,34.287,-79.148,Solar,South Carolina,Marion,45067
Freemont Solar Center LLC,35.4276,-80.9972,Solar,North Carolina,Lincoln,37109
Freetown Solar,41.7664,-70.9808,Solar,Massachusetts,Bristol,25005
Freeway Springs,33.8926,-118.0376,Solar,California,Los Angeles,6037
Freeze Solar,40.3763,-74.5278,Solar,New Jersey,Middlesex,34023
Fremont Farm,35.5319,-77.9692,Solar,North Carolina,Wayne,37191
French's Landfill PV,40.1097,-74.1302,Solar,New Jersey,Monmouth,34025
Frenchtown I Solar,40.5217,-75.0122,Solar,New Jersey,Hunterdon,34019
