name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Panda Liberty Generation Plant,41.7675,-76.39,Gas,Pennsylvania,Bradford,42015
Panda Patriot Generation Plant,41.1808,-76.8392,Gas,Pennsylvania,Lycoming,42081
Panda Sherman Power Station,33.5826,-96.6179,Gas,Texas,Gray,48179
Panda Temple Power Station,31.0558,-97.3172,Gas,Texas,Bell,48027
Panduit Tinley Park,41.5776,-87.7704,Gas,Illinois,Cook,17031
Panoche Energy Center,36.6514,-120.5833,Gas,California,Fresno,6019
Panoche Peaker,36.6535,-120.5783,Gas,California,Fresno,6019
Par Sterile Products,42.6837,-83.1143,Gas,Michigan,Oakland,26125
Paradise,37.2608,-86.9783,Gas,Kentucky,Muhlenberg,21177
Paragould Reciprocating,36.0242,-90.5094,Gas,Arkansas,Greene,5055
Paragould Turbine,36.0243,-90.5092,Gas,Arkansas,Greene,5055
Paramount Refinery,33.9,-118.1514,Gas,California,Los Angeles,6037
Paris (WI),42.6658,-88.0131,Gas,Wisconsin,Racine,55101
Paris Energy Center,33.6968,-95.5577,Gas,Texas,Lamar,48277
Park 500 Philip Morris USA,37.3389,-77.2806,Gas,Virginia,Hopewell City,51670
Parlin Power Plant,40.4607,-74.3272,Gas,New Jersey,Middlesex,34023
Parnassus Central Utility Plant,37.7625,-122.4567,Gas,California,San Francisco,6075
Parr GT,34.2642,-81.3308,Gas,South Carolina,Lexington,45063
Pasadena Cogeneration,29.7248,-95.1765,Gas,Texas,Harris,48201
Pastoria Energy Facility  LLC,34.9556,-118.844,Gas,California,Kern,6029
Paulsboro Refinery,39.84,-75.2583,Gas,New Jersey,Gloucester,34015
Pawtucket Power Associates,41.8615,-71.4069,Gas,Rhode Island,Providence,44007
Paxton Creek Cogeneration,40.2653,-76.8771,Gas,Pennsylvania,Dauphin,42043
Payson,40.0608,-111.7302,Gas,Utah,Utah,49049
Pea Ridge,30.5921,-87.1354,Gas,Florida,Santa Rosa,12113
Peak Power 1 Cogen,40.7511,-73.9917,Gas,New Jersey,Hudson,34017
Pearsall,28.9275,-99.0919,Gas,Texas,Frio,48163
Pedricktown Cogeneration Company LP,39.7668,-75.4238,Gas,Delaware,New Castle,10003
Pender,42.1147,-96.7054,Gas,Nebraska,Thurston,31173
Peno Creek,39.3531,-91.2295,Gas,Missouri,Pike,29163
Pensacola Florida Plant,30.5958,-87.2525,Gas,Florida,Escambia,12033
Pepperidge Farm Bloomfield,41.8693,-72.7183,Gas,Connecticut,Hartford,9003
Permian Basin,31.5839,-102.9633,Gas,Texas,Ward,48475
Perryman,39.4428,-76.2218,Gas,Maryland,Harford,24025
Perryville Power Station,32.6908,-92.0183,Gas,Louisiana,Ouachita,22073
Pfizer Groton Fuel Cell,41.3339,-72.0711,Gas,Connecticut,New London,9011
Pfizer Groton Plant,41.3315,-72.0786,Gas,Connecticut,New London,9011
Phelps Dodge Refining,31.7645,-106.3913,Gas,Texas,El Paso,48141
Philadelphia Refinery,39.9058,-75.2122,Gas,Pennsylvania,Delaware,42045
Phillips 66 Billings Refinery,45.7769,-108.4911,Gas,Montana,Yellowstone,30111
Phillips 66 Rodeo Refinery,38.0417,-122.2583,Gas,California,Contra Costa,6013
Pinckneyville,38.1114,-89.3467,Gas,Illinois,Perry,17145
Pine Bluff Energy Center,34.2181,-91.9025,Gas,Arkansas,Jefferson,5069
Pine Street,43.7402,-83.45,Gas,Michigan,Huron,26063
Pinelawn Power LLC,40.7366,-73.3884,Gas,New York,Suffolk,36103
Pioneer Generating Station,48.2325,-103.9528,Gas,North Dakota,Williams,38105
Pitchess Cogen Station,34.4639,-118.594,Gas,California,Los Angeles,6037
Pittsfield Generating LP,42.4564,-73.2181,Gas,Massachusetts,Berkshire,25003
Pixar - Emeryville,37.8329,-122.284,Gas,California,Alameda,6001
Plains End,39.8575,-105.226,Gas,Colorado,Jefferson,8059
Plains End II LLC,39.8586,-105.2256,Gas,Colorado,Jefferson,8059
Plant No 2 Freeport,40.6447,-73.5683,Gas,New York,Nassau,36059
Plant X,34.1661,-102.4114,Gas,Texas,Lamb,48279
Plaquemine Cogeneration Plant,30.3217,-91.2347,Gas,Louisiana,Iberville,22047
Pleasant Hill,41.5572,-93.5242,Gas,Iowa,Polk,19153
Pleasant Valley (MN),43.7994,-92.6829,Gas,Minnesota,Mower,27099
Pleasants Energy LLC,39.3325,-81.3642,Gas,Ohio,Washington,39167
Point Comfort Operations,28.6527,-96.56,Gas,Texas,Calhoun,48057
Polk,27.7286,-81.9897,Gas,Florida,Polk,12105
Ponca,36.7198,-97.0858,Gas,Oklahoma,Kay,40071
Ponca City,36.7198,-97.0858,Gas,Oklahoma,Kay,40071
Poplar Bluff Generating Station,36.7597,-90.3903,Gas,Missouri,Butler,29023
Port Allen (LA),30.477,-91.211,Gas,Louisiana,West Baton Rouge,22121
Port Arthur Texas Refinery,29.9649,-93.8913,Gas,Texas,Jefferson,48245
Port Comfort Power LLC,28.6481,-96.5462,Gas,Texas,Calhoun,48057
Port Everglades,26.0856,-80.1253,Gas,Florida,Broward,12011
Port Jefferson,40.9497,-73.0785,Gas,New York,Suffolk,36103
Port Neches Plant,29.9788,-93.9523,Gas,Texas,Jefferson,48245
Port Washington Generating Station,43.3842,-87.8689,Gas,Wisconsin,Ozaukee,55089
Port Westward,46.1789,-123.172,Gas,Oregon,Columbia,41009
Port Westward Unit 2,46.1789,-123.1719,Gas,Oregon,Columbia,41009
Portside Energy,41.6317,-87.1728,Gas,Indiana,Porter,18127
Potter Station 2,42.235,-70.9672,Gas,Massachusetts,Norfolk,25021
Pouch,40.6182,-74.0685,Gas,New Jersey,Hudson,34017
Power Island,29.2293,-95.1952,Gas,Texas,Brazoria,48039
Power Station 4,29.3782,-94.9219,Gas,Texas,Galveston,48167
Powerlane Plant,33.1707,-96.1264,Gas,Texas,Hunt,48231
Prairie Horizon Agri Energy,39.7611,-99.3058,Gas,Kansas,Phillips,20147
Prairies Edge Generating Facility,41.0606,-87.3071,Gas,Indiana,Newton,18111
Pratt,37.6359,-98.7433,Gas,Kansas,Pratt,20151
Pratt & Whitney,41.7483,-72.6367,Gas,Connecticut,Hartford,9003
Pratt 2,37.6356,-98.745,Gas,Kansas,Pratt,20151
Preston (IA),42.0507,-90.3942,Gas,Iowa,Jackson,19097
Preston (MN),43.6661,-92.0831,Gas,Minnesota,Fillmore,27045
Princeton (IL),41.3755,-89.4649,Gas,Illinois,Bureau,17011
Princeton University Cogeneration,40.3414,-74.6572,Gas,New Jersey,Mercer,34021
Procter & Gamble Cincinnati Plant,39.175,-84.5042,Gas,Ohio,Hamilton,39061
Procter & Gamble Mehoopany Mill,41.5743,-76.0432,Gas,Pennsylvania,Wyoming,42131
Pueblo Airport Generating Station,38.3208,-104.5264,Gas,Colorado,Pueblo,8101
Purdue University,40.4172,-86.9122,Gas,Indiana,Tippecanoe,18157
Pyramid,32.2363,-108.5494,Gas,New Mexico,Hidalgo,35023
Q Plant,32.9042,-117.2011,Gas,California,San Diego,6073
Quail Run Energy Center,31.8414,-102.315,Gas,Texas,Ector,48135
Quantum Choctaw Power LLC,33.3792,-89.2089,Gas,Mississippi,Choctaw,28019
Quantum Pasco Power LP,28.3746,-82.1889,Gas,Florida,Pasco,12101
Quindaro,39.1492,-94.6381,Gas,Kansas,Wyandotte,20209
R W Miller,32.6581,-98.3103,Gas,Texas,Palo Pinto,48363
RS Cogen,30.221,-93.2992,Gas,Louisiana,Calcasieu,22019
Raccoon Creek Energy Center,38.6996,-88.5392,Gas,Illinois,Clay,17025
Radford Army Ammunition Plant,37.1804,-80.5428,Gas,Virginia,Pulaski,51155
Ralph Green,38.7876,-94.2777,Gas,Missouri,Cass,29037
Rand Whitney CHP Plant,41.4528,-72.1361,Gas,Connecticut,New London,9011
Rariton OMP,40.5744,-74.6481,Gas,New Jersey,Somerset,34035
Ratcliffe,32.6547,-88.7622,Gas,Mississippi,Kemper,28069
Rathdrum,47.8043,-116.8673,Gas,Idaho,Kootenai,16055
Rathdrum Power LLC,47.7858,-116.9203,Gas,Idaho,Kootenai,16055
Ravenswood,40.7592,-73.9461,Gas,New York,Queens,36081
Rawhide,40.8609,-105.0212,Gas,Colorado,Larimer,8069
Ray Olinger,33.0681,-96.4525,Gas,Texas,Collin,48085
Red Bluff,40.1501,-122.2124,Gas,California,Tehama,6103
Red Cedar,41.9691,-91.6689,Gas,Iowa,Linn,19113
Red Gate Power Plant,26.4511,-98.1775,Gas,Texas,Hidalgo,48215
Red Hawk,33.3346,-112.8406,Gas,Arizona,Maricopa,4013
Red Lion Energy Center,39.6101,-75.6297,Gas,Delaware,New Castle,10003
Red Oak Power LLC,40.4487,-74.3489,Gas,New Jersey,Middlesex,34023
Redbud Power Plant,35.6856,-97.2264,Gas,Oklahoma,Oklahoma,40109
Redding Power,40.5073,-122.4233,Gas,California,Shasta,6089
Redwood Falls,44.5431,-95.1178,Gas,Minnesota,Redwood,27127
Reeves,35.171,-106.6019,Gas,New Mexico,Bernalillo,35001
Regional Wastewater Control Facility,37.9369,-121.3294,Gas,California,San Joaquin,6077
Remington,38.5442,-77.7714,Gas,Virginia,Fauquier,51061
Renaissance Power Plant,43.1864,-84.8429,Gas,Michigan,Montcalm,26117
Rensselaer City Light Plant,40.9395,-87.1545,Gas,Indiana,Jasper,18073
Rensselaer Cogen,42.6253,-73.75,Gas,New York,Rensselaer,36083
Rex Brown,32.357,-90.213,Gas,Mississippi,Hinds,28049
Rhinelander Mill,45.6394,-89.4205,Gas,Wisconsin,Oneida,55085
Rhode Island Hospital,41.8103,-71.41,Gas,Rhode Island,Providence,44007
Rhode Island State Energy Center,41.8017,-71.5186,Gas,Rhode Island,Providence,44007
Rice University,29.721,-95.3954,Gas,Texas,Harris,48201
Richard M Flynn,40.8158,-73.064,Gas,New York,Suffolk,36103
Richland,41.3052,-84.3346,Gas,Ohio,Defiance,39039
Richmond,39.8396,-84.9657,Gas,Indiana,Wayne,18177
Richmond Cogen,37.9418,-122.3909,Gas,California,Contra Costa,6013
Rifle Generating Station,39.5173,-107.7299,Gas,Colorado,Garfield,8045
Riley Generating Station,42.8333,-86.0053,Gas,Michigan,Ottawa,26139
Rio Bravo,35.026,-106.644,Gas,New Mexico,Bernalillo,35001
Rio Grande,31.8047,-106.5472,Gas,New Mexico,Dona Ana,35013
Rio Nogales Power Project,29.5931,-97.9732,Gas,Texas,Guadalupe,48187
Ripon Generation Station,37.7315,-121.116,Gas,California,San Joaquin,6077
River Hills,41.5902,-93.6195,Gas,Iowa,Polk,19153
River Road Gen Plant,45.6497,-122.7256,Gas,Washington,Clark,53011
Riverbay,40.87,-73.8244,Gas,New York,Bronx,36005
Riverside,41.54,-90.4481,Gas,Illinois,Rock Island,17161
Riverside (MN),45.0203,-93.2753,Gas,Minnesota,Anoka,27003
Riverside (OK),35.9978,-95.9567,Gas,Oklahoma,Tulsa,40143
Riverside Energy Center,42.5831,-89.0358,Gas,Wisconsin,Rock,55105
Riverside Energy Resource Center,33.9636,-117.4528,Gas,California,Riverside,6065
Riverside Generating LLC,38.1917,-82.6046,Gas,Kentucky,Lawrence,21127
Riverton,37.0726,-94.6987,Gas,Kansas,Cherokee,20021
Riverview Energy Center,38.0144,-121.7907,Gas,California,Contra Costa,6013
Riviera,26.7653,-80.0525,Gas,Florida,Palm Beach,12099
Robert A Reid,37.6461,-87.5019,Gas,Kentucky,Webster,21233
Robert Mueller Energy Center,30.305,-97.7077,Gas,Texas,Travis,48453
Robert P Mone Plant,40.9297,-84.7392,Gas,Ohio,Van Wert,39161
Robins,32.5792,-83.5822,Gas,Georgia,Houston,13153
Rock River,42.5831,-89.0259,Gas,Wisconsin,Rock,55105
RockGen Energy Center,42.9767,-89.0492,Gas,Wisconsin,Jefferson,55055
Rockingham County CT Station,36.3297,-79.8297,Gas,North Carolina,Rockingham,37157
Rocky Mountain Energy Center,40.0908,-104.5953,Gas,Colorado,Weld,8123
Rocky Road Power LLC,42.0931,-88.2397,Gas,Illinois,Kane,17089
Rohr Inc  a UTC Aerospace Systems Company,32.6325,-117.0997,Gas,California,San Diego,6073
Rokeby,40.7316,-96.7364,Gas,Nebraska,Lancaster,31109
Roll Delano,35.7342,-119.2367,Gas,California,Kern,6029
Roll Delano 2,35.7397,-119.2381,Gas,California,Kern,6029
Roll Lost Hills,35.6531,-119.8897,Gas,California,Kern,6029
Rolling Hills Generating,39.0839,-82.3328,Gas,Ohio,Jackson,39079
Roquette America,40.3892,-91.3942,Gas,Iowa,Lee,19111
Rosemary Power Station,36.4517,-77.6594,Gas,North Carolina,Halifax,37083
Roseton Generating Facility,41.5738,-73.9663,Gas,New York,Ulster,36111
Roseville,38.8107,-121.3238,Gas,California,Placer,6061
Roseville Energy Park,38.7928,-121.3811,Gas,California,Sacramento,6067
Roundtop,41.6578,-76.0492,Gas,Pennsylvania,Wyoming,42131
Rousselot Inc,42.5217,-70.9387,Gas,Massachusetts,Essex,25009
Rowan,35.7314,-80.6019,Gas,North Carolina,Rowan,37159
Rowesville Rd Plant,33.4366,-80.8474,Gas,South Carolina,Orangeburg,45075
Rubart,37.5586,-101.0994,Gas,Kansas,Haskell,20081
Rumford Power  Inc,44.5303,-70.5219,Gas,Maine,Oxford,23017
Russell City Energy Center,37.6347,-122.1338,Gas,California,Alameda,6001
Russell Downtown,38.8933,-98.8569,Gas,Kansas,Russell,20167
Russell Energy Center,38.8997,-98.8394,Gas,Kansas,Russell,20167
Rutgers Biomedical and Health Cogen,40.7393,-74.1876,Gas,New Jersey,Essex,34013
S A Carlson,42.0933,-79.2478,Gas,New York,Chautauqua,36013
S O Purdom,30.1623,-84.2007,Gas,Florida,Leon,12073
SABIC Innovative Plastics Mt. Vernon,37.9103,-87.9261,Gas,Indiana,Posey,18129
SCA Cogen 2,38.5309,-121.4001,Gas,California,Sacramento,6067
SF State University,37.7239,-122.4775,Gas,California,San Mateo,6081
SJ/SC WPCP,37.4344,-121.9464,Gas,California,Santa Clara,6085
SPA Cogen 3,38.511,-121.4735,Gas,California,Sacramento,6067
SRI International Cogen Project,37.4553,-122.1728,Gas,California,San Mateo,6081
SUNY Old Westbury College,40.7979,-73.5657,Gas,New York,Nassau,36059
Sabine,30.0242,-93.878,Gas,Texas,Orange,48361
Sabine Cogen,30.0444,-93.7714,Gas,Texas,Orange,48361
Sabine River Works,30.0552,-93.7579,Gas,Texas,Orange,48361
Sagamore Plant Cogeneration,40.4439,-86.86,Gas,Indiana,Tippecanoe,18157
Saguaro,32.5517,-111.3,Gas,Arizona,Pima,4019
Saguaro Power,36.0417,-115.0117,Gas,Nevada,Clark,32003
Saint Agnes Medical Center,36.8347,-119.7667,Gas,California,Fresno,6019
Saint Francis Hospital,42.0242,-87.6847,Gas,Illinois,Cook,17031
Saint Johns Health Center,34.0303,-118.4784,Gas,California,Los Angeles,6037
Saint Marys Hospital Power Plant,44.0979,-92.4798,Gas,Minnesota,Olmsted,27109
Salinas River Cogeneration,35.9515,-120.8679,Gas,California,San Luis Obispo,6079
Sam Bertron,29.7268,-95.0598,Gas,Texas,Harris,48201
Sam Rayburn,28.8947,-97.135,Gas,Texas,Victoria,48469
San Antonio Regional Hospital,34.1019,-117.6381,Gas,California,San Bernardino,6071
San Diego State University,32.7782,-117.0701,Gas,California,San Diego,6073
San Jacinto County Peaking Facility,30.4193,-95.0118,Gas,Texas,San Jacinto,48407
San Jacinto Steam Electric Station,29.6948,-95.0406,Gas,Texas,Harris,48201
San Jose Cogeneration,37.3361,-121.8783,Gas,California,Santa Clara,6085
Sand Hill,30.2098,-97.6129,Gas,Texas,Travis,48453
Sanford,28.8419,-81.3256,Gas,Florida,Volusia,12127
Santa Clara Cogen,37.3643,-121.9442,Gas,California,Santa Clara,6085
Santa Maria EPG,35.0408,-120.6367,Gas,California,San Luis Obispo,6079
Santa Rita Jail Fuel Cell,37.7192,-121.8869,Gas,California,Alameda,6001
Santa Rosa Energy Center,30.5664,-87.115,Gas,Florida,Santa Rosa,12113
Santan,33.3325,-111.7503,Gas,Arizona,Maricopa,4013
Saranac Facility,44.7132,-73.4557,Gas,New York,Clinton,36019
Sargent Canyon Cogeneration,35.9359,-120.8408,Gas,California,San Luis Obispo,6079
Sarpy County,41.1706,-95.9706,Gas,Nebraska,Sarpy,31153
Sayreville,40.4765,-74.3523,Gas,New Jersey,Middlesex,34023
Sayreville Cogeneration Facility,40.439,-74.3444,Gas,New Jersey,Middlesex,34023
Scattergood,33.9182,-118.4276,Gas,California,Los Angeles,6037
Selkirk Cogen,42.5744,-73.8592,Gas,New York,Albany,36001
Seminole (OK),34.9665,-96.7258,Gas,Oklahoma,Seminole,40133
Seminole Mill,30.4178,-81.5978,Gas,Florida,Duval,12031
Sentinel Energy Center  LLC,33.9342,-116.5714,Gas,California,Riverside,6065
Sewell Creek Energy,33.9486,-85.2769,Gas,Georgia,Polk,13233
Shady Hills Generating Station,28.3665,-82.5586,Gas,Florida,Pasco,12101
Shakopee Energy Park,44.7836,-93.4811,Gas,Minnesota,Scott,27139
Sharon Spring,38.8906,-101.7515,Gas,Kansas,Wallace,20199
Shawville,41.0675,-78.3662,Gas,Pennsylvania,Clearfield,42033
Sheboygan Falls,43.7518,-87.8781,Gas,Wisconsin,Sheboygan,55117
Sheepskin,42.8347,-89.1108,Gas,Wisconsin,Rock,55105
Shell Chemical,30.1875,-90.984,Gas,Louisiana,Ascension,22005
Shell Deer Park,29.7232,-95.1289,Gas,Texas,Harris,48201
Sherman Avenue,39.451,-75.0578,Gas,New Jersey,Cumberland,34011
Sherwood H Smith Jr Energy Complex,34.8392,-79.7406,Gas,North Carolina,Richmond,37153
Shoemaker,41.4278,-74.4186,Gas,New York,Orange,36071
Shute Creek Facility,41.8805,-110.0904,Gas,Wyoming,Lincoln,56023
Sidney (NE),41.1456,-102.9778,Gas,Nebraska,Cheyenne,31033
Sierra Nevada Brewing Co,39.7242,-121.8153,Gas,California,Butte,6007
Signal Hill Generating LLC,33.8625,-98.5894,Gas,Texas,Wichita,48485
Signal Hill West Unit,33.8112,-118.1756,Gas,California,Los Angeles,6037
Sikorsky Aircraft CHP,41.25,-73.0987,Gas,Connecticut,New Haven,9009
Silas Ray,25.9131,-97.5214,Gas,Texas,Cameron,48061
Silver Creek,31.6004,-89.9468,Gas,Mississippi,Jefferson,28063
Silverhawk,36.4078,-114.9606,Gas,Nevada,Clark,32003
Sim Gideon,30.1456,-97.2708,Gas,Texas,Bastrop,48021
Simonds,42.5678,-71.7739,Gas,Massachusetts,Worcester,25027
Sinclair Oil Refinery,41.7795,-107.1097,Gas,Wyoming,Carbon,56007
Sithe Independence Station,43.495,-76.4511,Gas,New York,Oswego,36075
Sky Global Power One,29.5503,-96.5378,Gas,Texas,Colorado,48089
Sloss Industries Corp,33.5682,-86.7987,Gas,Alabama,Jefferson,1073
Smarr Energy Center,32.9842,-83.8464,Gas,Georgia,Monroe,13207
Smith College Central Heating Plant,42.3125,-72.6394,Gas,Massachusetts,Hampshire,25015
Snowbird Power Plant,40.5834,-111.6539,Gas,Utah,Salt Lake,49035
Solano County Cogen Plant,38.2494,-122.0394,Gas,California,Solano,6095
Soldotna,60.4994,-150.9972,Gas,Alaska,Kenai Peninsula,2122
Solway CT,47.5446,-95.1297,Gas,Minnesota,Beltrami,27007
Sonoma County Fuel Cell,38.4667,-122.7234,Gas,California,Sonoma,6097
South Belridge Cogeneration Facility,35.4386,-119.7075,Gas,California,Kern,6029
South Energy Center,29.6383,-82.34,Gas,Florida,Alachua,12001
South Fond Du Lac,43.7353,-88.4967,Gas,Wisconsin,Fond du Lac,55039
South Harper,38.6803,-94.4824,Gas,Missouri,Cass,29037
South Oaks Hospital,40.6853,-73.4258,Gas,New York,Suffolk,36103
South Point Energy Center,34.8678,-114.5317,Gas,California,San Bernardino,6071
Southcentral Power Project,61.1674,-149.9053,Gas,Alaska,Anchorage,2020
Southeast Chicago Energy Project,41.7181,-87.5449,Gas,Indiana,Lake,18089
Southeast Kern River Cogen,35.4206,-118.9644,Gas,California,Kern,6029
Southeast Steam Plant,44.9808,-93.2497,Gas,Minnesota,Hennepin,27053
Southside Water Reclamation Plant,35.0161,-106.6697,Gas,New Mexico,Bernalillo,35001
Southwestern,35.1009,-98.3524,Gas,Oklahoma,Caddo,40015
Sowega Power,31.3869,-84.08,Gas,Georgia,Dougherty,13095
Spencer,33.1975,-97.1061,Gas,Texas,Denton,48121
Spindle Hill Energy Center,40.0922,-104.8878,Gas,Colorado,Weld,8123
Spreckels Sugar Company,32.9111,-115.5681,Gas,California,Imperial,6025
Spring Creek Energy Center,35.7422,-97.655,Gas,Oklahoma,Canadian,40017
Spring House,40.1839,-75.2342,Gas,Pennsylvania,Montgomery,42091
Springdale 1 & 2,40.5467,-79.7683,Gas,Pennsylvania,Westmoreland,42129
Springs Generating Station,33.9308,-117.2933,Gas,California,Riverside,6065
St Francis Energy Facility,36.5852,-90.1779,Gas,Missouri,Dunklin,29069
St Josephs Hospital,27.9828,-82.4919,Gas,Florida,Hillsborough,12057
Stanberry,40.2127,-94.5424,Gas,Missouri,Gentry,29075
Standby Generation Plant,30.4736,-87.2361,Gas,Florida,Escambia,12033
Starbucks - Evolution Fresh,34.0937,-117.551,Gas,California,San Bernardino,6071
Starrett City Cogen Facility,40.6492,-73.8792,Gas,New York,Kings,36047
State Line Combined Cycle,37.0659,-94.614,Gas,Kansas,Cherokee,20021
Station H,39.1067,-94.3804,Gas,Missouri,Jackson,29095
Sterling Power Plant,43.0803,-75.601,Gas,New York,Oneida,36065
Sterlington,32.7047,-92.0792,Gas,Louisiana,Ouachita,22073
Stevens Point Mill,44.3528,-89.5836,Gas,Wisconsin,Portage,55097
Stillwater Energy Center,36.1619,-97.0369,Gas,Oklahoma,Payne,40119
Stingray Facility,29.7614,-93.6086,Gas,Louisiana,Cameron,22023
Stockton,39.4362,-99.2779,Gas,Kansas,Rooks,20163
Stonewall,39.0581,-77.545,Gas,Virginia,Loudoun,51107
Stony Brook Cogen Plant,40.9168,-73.1291,Gas,New York,Suffolk,36103
Straits,45.7669,-84.7566,Gas,Michigan,Mackinac,26097
Streeter Station,42.5267,-92.4394,Gas,Iowa,Black Hawk,19013
Stryker Creek,31.9398,-94.9898,Gas,Texas,Cherokee,48073
Sturgis City Diesel Plant,41.7992,-85.4256,Gas,Michigan,St Joseph,26149
Substation 20 Plant,33.4402,-80.8417,Gas,South Carolina,Orangeburg,45075
Sugar Creek Power,39.3931,-87.5108,Gas,Indiana,Vigo,18167
Sumas Power Plant,48.9905,-122.2733,Gas,Washington,Whatcom,53073
Summit Lake,41.1136,-94.3472,Gas,Iowa,Union,19175
Summit Street Power Plant,41.1431,-81.3408,Gas,Ohio,Portage,39133
Sumpter,42.167,-83.5318,Gas,Michigan,Wayne,26163
Sun Peak Generating Station,36.1375,-115.0339,Gas,Nevada,Clark,32003
Sundance,32.9285,-111.5899,Gas,Arizona,Pinal,4021
Sunrise Power LLC,35.2097,-119.585,Gas,California,Kern,6029
Sutter Energy Center,39.0531,-121.6959,Gas,California,Sutter,6101
Suwannee River,30.3764,-83.1806,Gas,Florida,Suwannee,12121
Sweatt,32.2925,-88.7461,Gas,Mississippi,Lauderdale,28075
Sweeny Cogen Facility,29.0728,-95.745,Gas,Texas,Brazoria,48039
Sycamore (IA),41.6722,-93.6769,Gas,Iowa,Polk,19153
Sycamore (WI),43.1133,-89.3128,Gas,Wisconsin,Dane,55025
Sycamore Cogeneration,35.4526,-118.9853,Gas,California,Kern,6029
Syl Laskin,47.5306,-92.1619,Gas,Minnesota,St Louis,27137
Sylvarena,31.9821,-89.4127,Gas,Mississippi,Smith,28129
Synata Hugoton,37.1808,-101.3867,Gas,Kansas,Stevens,20189
Syracuse # 2,40.6756,-96.1778,Gas,Nebraska,Otoe,31131
T B Simon Power Plant,42.7178,-84.4836,Gas,Michigan,Ingham,26065
T H Wharton,29.9417,-95.5306,Gas,Texas,Harris,48201
T J Labbe Electric Generating,30.2554,-92.0433,Gas,Louisiana,Lafayette,22055
TECO CHP-1,29.7035,-95.3983,Gas,Texas,Harris,48201
THUMS,33.7684,-118.2141,Gas,California,Los Angeles,6037
TNSG North Plant,70.2353,-148.3836,Gas,Alaska,North Slope,2185
TNSG South Plant,70.2,-148.4667,Gas,Alaska,North Slope,2185
TVA Southaven Combined Cycle,34.9939,-90.0378,Gas,Mississippi,De Soto,28033
Taft 26C Cogen,35.1133,-119.4706,Gas,California,Kern,6029
Taft Cogeneration Facility,29.9888,-90.4599,Gas,Louisiana,St Charles,22089
Tait Electric Generating Station,39.7277,-84.2095,Gas,Ohio,Montgomery,39113
Talbot County Energy,32.5892,-84.6917,Gas,Georgia,Talbot,13263
TalenEnergy Martins Creek,40.7978,-75.1054,Gas,New Jersey,Warren,34041
Tanner Street Generation,42.6321,-71.3132,Gas,Massachusetts,Middlesex,25017
Taylor Farms Salinas,36.6575,-121.6233,Gas,California,Monterey,6053
Teche,29.8222,-91.5425,Gas,Louisiana,St Mary,22101
Temple SEGF,39.98,-75.1506,Gas,Pennsylvania,Philadelphia,42101
Tenaska Central Alabama Generating Stn,32.6497,-86.74,Gas,Alabama,Chilton,1021
Tenaska Frontier Generation Station,30.5924,-95.9178,Gas,Texas,Grimes,48185
Tenaska Gateway Generating Station,32.0178,-94.6197,Gas,Texas,Rusk,48401
Tenaska Georgia Generation Facility,33.3516,-84.9996,Gas,Georgia,Heard,13149
Tenaska Lindsay Hill Generating Station,32.6514,-86.7386,Gas,Alabama,Chilton,1021
Tenaska Virginia Generating Station,37.8667,-78.3813,Gas,Virginia,Fluvanna,51065
Tenet Hospital,31.7697,-106.5014,Gas,Texas,El Paso,48141
Terry Bundy Generating Station,40.9097,-96.6131,Gas,Nebraska,Lancaster,31109
Tesoro Kenai Cogeneration Plant,60.677,-151.3815,Gas,Alaska,Kenai Peninsula,2122
Tesoro Mandan Cogeneration Plant,46.8492,-100.8808,Gas,North Dakota,Morton,38059
Tesoro SLC Cogeneration Plant,40.7931,-111.9038,Gas,Utah,Salt Lake,49035
Texas City Power Plant,29.3787,-94.9438,Gas,Texas,Galveston,48167
Texas Petrochemicals,29.6981,-95.2547,Gas,Texas,Harris,48201
The Andersons Albion Ethanol LLC,42.2561,-84.7883,Gas,Michigan,Calhoun,26025
The Methodist Hospital  Gas Turbine,29.7094,-95.4003,Gas,Texas,Harris,48201
Theodore Cogen Facility,30.5254,-88.1285,Gas,Alabama,Mobile,1097
Thermo Greeley,40.4406,-104.6863,Gas,Colorado,Weld,8123
Thetford,43.1567,-83.6286,Gas,Michigan,Genesee,26049
Thomas A Smith Energy Facility,34.7094,-84.9175,Gas,Georgia,Whitfield,13313
Thomas C Ferguson,30.558000000000003,-98.3705,Gas,Texas,Burnet,48053
Thomas Fitzhugh,35.4624,-93.8049,Gas,Arkansas,Franklin,5047
Thomas M Knott Cogen Facility,35.1844,-120.6183,Gas,California,San Luis Obispo,6079
Thornridge High School,41.6225,-87.5978,Gas,Illinois,Cook,17031
Thornwood High School,41.5839,-87.6047,Gas,Illinois,Cook,17031
Ticona Polymers Inc,27.5697,-97.8228,Gas,Texas,Nueces,48355
Tiger Bay,27.7464,-81.8494,Gas,Florida,Polk,12105
Tilton,40.1061,-87.6538,Gas,Illinois,Vermilion,17183
Tipton,41.7717,-91.1321,Gas,Iowa,Cedar,19031
Tiverton Power Plant,41.6422,-71.1706,Gas,Rhode Island,Newport,44005
Toca Plant,29.8667,-89.8261,Gas,Louisiana,St Bernard,22087
Tom G Smith,26.6128,-80.0677,Gas,Florida,Palm Beach,12099
Toray Plastic America's CHP Plant,41.5938,-71.4276,Gas,Rhode Island,Washington,44009
Tracy,39.5625,-119.525,Gas,Nevada,Washoe,32031
