name,latitude,longitude,primary_fuel,state,normalized_county,Fips
45 Mile Hydroelectric Project,44.5281,-121.1528,Hydro,Oregon,Jefferson,41031
99 Islands,35.0314,-81.4936,Hydro,South Carolina,Cherokee,45021
A G Wishon,37.151,-119.5047,Hydro,California,Fresno,6019
Abbott TP 3,29.594,-98.0407,Hydro,Texas,Guadalupe,48187
Abiquiu Dam,36.2399,-106.423,Hydro,New Mexico,Rio Arriba,35039
Ada Dam,42.9506,-85.4859,Hydro,Michigan,Kent,26081
Alamo,34.8158,-118.6867,Hydro,California,Kern,6029
Albeni Falls,48.1802,-116.9986,Hydro,Washington,Pend Oreille,53051
Alcona,44.562,-83.8045,Hydro,Michigan,Iosco,26069
Alcova,42.5484,-106.7175,Hydro,Wyoming,Natrona,56025
Alder,46.8016,-122.3102,Hydro,Washington,Pierce,53053
Alexander,45.1875,-89.7553,Hydro,Wisconsin,Lincoln,55069
Alice Falls Hydro Project,44.5192,-73.4648,Hydro,New York,Essex,36031
Allatoona,34.1637,-84.7282,Hydro,Georgia,Bartow,13015
Allegan Dam,42.5638,-85.954,Hydro,Michigan,Allegan,26005
Allegheny Hydro No 8,40.8966,-79.479,Hydro,Pennsylvania,Armstrong,42005
Allegheny Hydro No 9,40.956,-79.5507,Hydro,Pennsylvania,Armstrong,42005
Allegheny No 6 Hydro Station,40.7164,-79.5772,Hydro,Pennsylvania,Armstrong,42005
Allegheny No. 5 Hydro Station,40.6829,-79.6653,Hydro,Pennsylvania,Armstrong,42005
Allison Creek Hydro,61.0844,-146.3533,Hydro,Alaska,Valdez-Cordova,2261
Alta Powerhouse,39.216,-120.8036,Hydro,California,Placer,6061
American Falls,42.7778,-112.8764,Hydro,Idaho,Power,16077
Ames Hydro,37.866,-107.8831,Hydro,Colorado,San Miguel,8113
Amistad Dam & Power,29.4498,-101.0601,Hydro,Texas,Val Verde,48465
Amoskeag,43.0022,-71.4721,Hydro,New Hampshire,Hillsborough,33011
Anderson Ranch,43.3571,-115.4515,Hydro,Idaho,Elmore,16039
Androscoggin 3,44.1353,-70.2015,Hydro,Maine,Androscoggin,23001
Angels,38.0719,-120.5394,Hydro,California,Calaveras,6009
Annex Creek,58.3176,-134.101,Hydro,Alaska,Juneau,2110
Anson Abenaki Hydros,44.7975,-69.8867,Hydro,Maine,Somerset,23025
Apalachia,35.1677,-84.2956,Hydro,Georgia,Fannin,13111
Apple River,45.1576,-92.7162,Hydro,Wisconsin,St Croix,55109
Appleton,44.2539,-88.4096,Hydro,Wisconsin,Outagamie,55087
Arlington Outlet Hydroelectric Generator,32.6391,-97.2429,Hydro,Texas,Tarrant,48439
Arpin Dam,45.7517,-91.2028,Hydro,Wisconsin,Sawyer,55113
Arrowrock Hydroelectric Project,43.595,-115.9233,Hydro,Idaho,Boise,16015
Ashokan,41.949,-74.2063,Hydro,New York,Ulster,36111
Ashton,44.0786,-111.4973,Hydro,Idaho,Fremont,16043
Auglaize Hydro,41.2372,-84.3998,Hydro,Ohio,Defiance,39039
Austin,30.2934,-97.7844,Hydro,Texas,Travis,48453
Avalon Hydropower,36.4237,-79.9525,Hydro,North Carolina,Rockingham,37157
Ayers Island,43.5978,-71.7177,Hydro,New Hampshire,Grafton,33009
Aziscohos Hydroelectric Project,44.9439,-70.9975,Hydro,New Hampshire,Coos,33007
Azusa,34.1548,-117.9093,Hydro,California,Los Angeles,6037
Bad Creek,35.0075,-82.9975,Hydro,South Carolina,Oconee,45073
Baker Creek Hydroelectric,40.5264,-123.7256,Hydro,California,Humboldt,6023
Balch 1,36.9091,-119.0877,Hydro,California,Fresno,6019
Balch 2,36.9089,-119.0876,Hydro,California,Fresno,6019
Ball Mountain Hydro,43.1269,-72.7761,Hydro,Vermont,Windham,50025
Bankhead Dam,33.4587,-87.3568,Hydro,Alabama,Tuscaloosa,1125
Bar Mills,43.6136,-70.5525,Hydro,Maine,York,23031
Barber Dam,43.56100000000001,-116.1213,Hydro,Idaho,Ada,16001
Barker Lower,44.0867,-70.2297,Hydro,Maine,Androscoggin,23001
Barkley,37.0217,-88.2211,Hydro,Kentucky,Marshall,21157
Bartholomew,40.1671,-111.4995,Hydro,Utah,Utah,49049
Bartletts Ferry,32.662,-85.0916,Hydro,Alabama,Lee,1081
Basalt,39.3631,-106.8219,Hydro,Colorado,Pitkin,8097
Bath County,38.2089,-79.8,Hydro,Virginia,Bath,51017
Bear Creek,40.5345,-121.9591,Hydro,California,Shasta,6089
Bear Creek Dam,35.2427,-83.072,Hydro,North Carolina,Jackson,37099
Bear Swamp,42.6839,-72.9599,Hydro,Massachusetts,Franklin,25011
Bear Valley,33.1662,-117.0166,Hydro,California,San Diego,6073
Beardslee,43.0191,-74.7413,Hydro,New York,Montgomery,36057
Beardsley,38.2026,-120.077,Hydro,California,Tuolumne,6109
Beaver Dam,36.4215,-93.8474,Hydro,Arkansas,Carroll,5015
Beaver Falls,55.3798,-131.4703,Hydro,Alaska,Ketchikan Gateway,2130
Beaver Valley Patterson Dam,40.7441,-80.3178,Hydro,Pennsylvania,Beaver,42007
Beebee Island Hydro Plant,43.9767,-75.9072,Hydro,New York,Jefferson,36045
Belden,40.0074,-121.2494,Hydro,California,Plumas,6063
Beldens,44.0525,-73.1762,Hydro,Vermont,Addison,50001
Belfort,43.9275,-75.3331,Hydro,New York,Lewis,36049
Belleville Dam,39.1192,-81.7375,Hydro,West Virginia,Wood,54107
Bellows Falls,43.1375,-72.4464,Hydro,Vermont,Windham,50025
Bend,44.0623,-121.3133,Hydro,Oregon,Deschutes,41017
Bennetts Bridge,43.5317,-75.9531,Hydro,New York,Oswego,36075
Benton Falls Associates,44.5802,-69.5545,Hydro,Maine,Kennebec,23011
Berlin Gorham,44.3889,-71.1645,Hydro,New Hampshire,Coos,33007
Berrien Springs,41.9439,-86.3289,Hydro,Michigan,Berrien,26021
Bidwell Ditch Project,40.8014,-121.4481,Hydro,California,Shasta,6089
Big Bend Dam,44.0384,-99.4463,Hydro,South Dakota,Buffalo,46017
Big Cliff,44.7514,-122.2832,Hydro,Oregon,Linn,41043
Big Creek 1,37.2042,-119.2396,Hydro,California,Fresno,6019
Big Creek 2,37.2,-119.3069,Hydro,California,Fresno,6019
Big Creek 2A,37.2001,-119.3068,Hydro,California,Fresno,6019
Big Creek 3,37.1485,-119.3866,Hydro,California,Fresno,6019
Big Creek 4,37.139,-119.4898,Hydro,California,Fresno,6019
Big Creek 8,37.2096,-119.3289,Hydro,California,Fresno,6019
Big Creek Water Works,40.6467,-123.498,Hydro,California,Humboldt,6023
Big Falls,45.4917,-91.0469,Hydro,Wisconsin,Rusk,55107
Big Fork,48.0592,-114.0708,Hydro,Montana,Flathead,30029
Big Pine Creek,37.1428,-118.3241,Hydro,California,Inyo,6027
Big Quinnesec 61,45.7883,-88.0415,Hydro,Michigan,Dickinson,26043
Big Quinnesec 92,45.7881,-88.0408,Hydro,Michigan,Dickinson,26043
Big Thompson,40.421,-105.2238,Hydro,Colorado,Larimer,8069
Birch Creek Power,44.0274,-112.7194,Hydro,Idaho,Clark,16033
Biron,44.4306,-89.7808,Hydro,Wisconsin,Wood,55141
Bishop Creek 2,37.2736,-118.5733,Hydro,California,Inyo,6027
Bishop Creek 3,37.302,-118.532,Hydro,California,Inyo,6027
Bishop Creek 4,37.323,-118.5017,Hydro,California,Inyo,6027
Bishop Creek 5,37.3344,-118.4797,Hydro,California,Inyo,6027
Bishop Creek 6,37.3499,-118.4628,Hydro,California,Inyo,6027
Black Butte,39.8149,-122.3323,Hydro,California,Glenn,6021
Black Canyon,43.9305,-116.4372,Hydro,Idaho,Gem,16045
Black Creek,47.5345,-121.7026,Hydro,Washington,King,53033
Black Eagle,47.5213,-111.2614,Hydro,Montana,Cascade,30013
Black River,44.0001,-75.8132,Hydro,New York,Jefferson,36045
Black River Hydro Associates,43.5912,-75.3442,Hydro,New York,Oneida,36065
Blackstone/Tupperware,42.0145,-71.5444,Hydro,Massachusetts,Worcester,25027
Blakely Mountain,34.571,-93.1944,Hydro,Arkansas,Garland,5051
Blanchard,45.8614,-94.3592,Hydro,Minnesota,Morrison,27097
Blenheim Gilboa,42.4423,-74.4479,Hydro,New York,Delaware,36025
Blind Canyon Hydro,42.6998,-114.8226,Hydro,Idaho,Twin Falls,16083
Bliss,42.9138,-115.071,Hydro,Idaho,Elmore,16039
Blue Lake Hydro,57.0516,-135.2297,Hydro,Alaska,Sitka,2220
Blue Mesa,38.4532,-107.3375,Hydro,Colorado,Gunnison,8051
Blue Ridge,34.8839,-84.2822,Hydro,Georgia,Fannin,13111
Boatlock,42.2086,-72.6014,Hydro,Massachusetts,Hampden,25013
Boise R Diversion,43.5377,-116.0938,Hydro,Idaho,Ada,16001
Bolton Falls,44.3594,-72.8167,Hydro,Vermont,Washington,50023
Boltonville Hydro Associates,44.1706,-72.0994,Hydro,New Hampshire,Grafton,33009
Bonneville,45.6441,-121.941,Hydro,Oregon,Hood River,41027
Bonny Eagle,43.6877,-70.6116,Hydro,Maine,York,23031
Boone Dam,36.4403,-82.4381,Hydro,Tennessee,Washington,47179
Boott Hydropower,42.6525,-71.3224,Hydro,Massachusetts,Middlesex,25017
Borel,35.5881,-118.5248,Hydro,California,Kern,6029
Boulder,37.9858,-111.4383,Hydro,Utah,Wayne,49055
Boulder Canyon Hydro,40.0047,-105.3325,Hydro,Colorado,Boulder,8013
Boulder City Betasso Hydro Plant,40.0111,-105.3347,Hydro,Colorado,Boulder,8013
Boulder City Lakewood Hydro,40.0111,-105.3347,Hydro,Colorado,Boulder,8013
Boulder City Silver Lake Hydro,39.9913,-105.5,Hydro,Colorado,Boulder,8013
Bowman,39.4484,-120.6534,Hydro,California,Sierra,6091
Box Canyon Dam,41.2792,-122.3292,Hydro,California,Siskiyou,6093
Boyds Mill Hydro,34.4555,-82.1993,Hydro,South Carolina,Greenwood,45047
Boysen,43.4179,-108.1775,Hydro,Wyoming,Hot Springs,56017
Bradley Lake,59.7786,-150.9401,Hydro,Alaska,Kenai Peninsula,2122
Brainerd Public Utilities,46.3758,-94.1817,Hydro,Minnesota,Crow Wing,27035
Brasfield,37.2208,-77.5245,Hydro,Virginia,Chesterfield,51041
Brassua Hydroelectric Project,45.6603,-69.8122,Hydro,Maine,Piscataquis,23021
Bridgewater,35.7428,-81.8372,Hydro,North Carolina,Burke,37023
Brigham City,41.5016,-111.9934,Hydro,Utah,Box Elder,49003
Broadwater Power Project,46.1206,-111.4077,Hydro,Montana,Broadwater,30007
Broken Bow Dam,34.1388,-94.6845,Hydro,Oklahoma,McCurtain,40089
Brookfield Power Glen Falls Hydro,43.3085,-73.6366,Hydro,New York,Warren,36113
Brownlee,44.8367,-116.8975,Hydro,Idaho,Ada,16001
Brule,45.9472,-88.2189,Hydro,Wisconsin,Florence,55037
Brunswick Hydro,43.9205,-69.9678,Hydro,Maine,Cumberland,23005
Buchanan (MI),41.8396,-86.3511,Hydro,Michigan,Berrien,26021
Buchanan Dam (TX),30.7507,-98.4176,Hydro,Texas,Llano,48299
Buck Hydro,36.8082,-80.9387,Hydro,Virginia,Carroll,51035
Bucks Creek,39.9106,-121.3277,Hydro,California,Butte,6007
Buffalo Bill,44.5082,-109.1707,Hydro,Wyoming,Park,56029
Buford,34.1623,-84.0774,Hydro,Georgia,Gwinnett,13135
Bull Shoals,36.3635,-92.5763,Hydro,Arkansas,Marion,5089
Bulls Bridge,41.659,-73.492,Hydro,Connecticut,Litchfield,9005
Burney Creek,40.8579,-121.7225,Hydro,California,Shasta,6089
Burton Dam,34.7939,-83.5406,Hydro,Georgia,Rabun,13241
Butt Valley,40.1757,-121.1907,Hydro,California,Plumas,6063
Buzzard Roost,34.1697,-81.9025,Hydro,South Carolina,Greenwood,45047
Byllesby,44.5119,-92.9394,Hydro,Minnesota,Goodhue,27049
Byllesby 2,36.7858,-80.9333,Hydro,Virginia,Galax City,51640
Bypass,42.5609,-114.0575,Hydro,Idaho,Twin Falls,16083
C H Corn Hydroelectric Facility,30.3885,-84.6466,Hydro,Florida,Gadsden,12039
C J Strike,42.9449,-115.9779,Hydro,Idaho,Elmore,16039
C W Tippy,44.2591,-85.9396,Hydro,Michigan,Lake,26085
C-Drop Hydro,42.1658,-121.685,Hydro,Oregon,Klamath,41035
Cabin Creek,39.6551,-105.7088,Hydro,Colorado,Clear Creek,8019
Cabinet Gorge,48.0844,-116.0531,Hydro,Idaho,Bonner,16017
Cabot,42.5875,-72.5793,Hydro,Massachusetts,Franklin,25011
Cabot Holyoke,42.2,-72.61,Hydro,Massachusetts,Hampden,25013
Cadys Falls,44.5776,-72.6119,Hydro,Vermont,Lamoille,50015
Cadyville,44.695,-73.6219,Hydro,New York,Clinton,36019
Calderwood,35.4923,-83.9806,Hydro,North Carolina,Graham,37075
Caldron Falls,45.3569,-88.2306,Hydro,Michigan,Dickinson,26043
Camanche,38.2268,-121.0245,Hydro,California,San Joaquin,6077
Camino,38.8288,-120.5371,Hydro,California,El Dorado,6017
Camp Far West,39.0488,-121.317,Hydro,California,Yuba,6115
Canaan,44.9993,-71.5302,Hydro,New Hampshire,Coos,33007
Cannelton Hydroelectric Plant,37.8997,-86.7058,Hydro,Indiana,Perry,18123
Canyon,29.8706,-98.1947,Hydro,Texas,Comal,48091
Canyon Ferry,46.649,-111.7279,Hydro,Montana,Lewis and Clark,30049
Caribou 1,40.0855,-121.1482,Hydro,California,Plumas,6063
Caribou 2,40.086,-121.1494,Hydro,California,Plumas,6063
Carmen Smith,44.286,-122.0414,Hydro,Oregon,Deschutes,41017
Carpenter,34.4425,-93.0262,Hydro,Arkansas,Garland,5051
Carter Hydro,40.3242,-105.2089,Hydro,Colorado,Boulder,8013
Carters,34.6121,-84.6733,Hydro,Georgia,Murray,13213
Carver Falls,43.6262,-73.3073,Hydro,Vermont,Rutland,50021
Cascade Dam,42.9094,-85.4989,Hydro,Michigan,Kent,26081
Cascade Dam,44.5256,-116.0483,Hydro,Idaho,Valley,16085
Castaic,34.5872,-118.6566,Hydro,California,Los Angeles,6037
Castle Rock,43.8656,-89.9514,Hydro,Wisconsin,Juneau,55057
Cataract (MI),46.3156,-87.5128,Hydro,Michigan,Marquette,26103
Cataract Hydro,43.4956,-70.4472,Hydro,Maine,York,23031
Causey,41.2972,-111.5888,Hydro,Utah,Weber,49057
Cavendish,43.3812,-72.5982,Hydro,Vermont,Windsor,50027
Cedar Cliff,35.2531,-83.0983,Hydro,North Carolina,Jackson,37099
Cedar Creek,34.5414,-80.8756,Hydro,South Carolina,Chester,45023
Cedar Falls (WA),47.4193,-121.7819,Hydro,Washington,King,53033
Cedar Falls (WI),44.9367,-91.8883,Hydro,Wisconsin,Dunn,55033
Center Falls,43.0967,-73.4602,Hydro,New York,Washington,36115
Center Hill,36.0972,-85.8274,Hydro,Tennessee,Smith,47159
Centerville PH,39.7889,-121.6574,Hydro,California,Butte,6007
Central Hudson High Falls,41.8288,-74.1319,Hydro,New York,Ulster,36111
Chace Mill Winooski One,44.49,-73.1875,Hydro,Vermont,Chittenden,50007
Chalk Hill,45.5136,-87.8011,Hydro,Michigan,Dickinson,26043
Chandler,46.2668,-119.5898,Hydro,Washington,Benton,53005
Charles E Monty,44.0995,-70.2209,Hydro,Maine,Androscoggin,23001
Chasm,44.7533,-74.2169,Hydro,New York,Franklin,36033
Chatuge,35.0191,-83.7914,Hydro,North Carolina,Clay,37043
Cheatham,36.3208,-87.2219,Hydro,Tennessee,Cheatham,47021
Cheboygan,45.6375,-84.4814,Hydro,Michigan,Cheboygan,26031
Chelan,47.8347,-120.0133,Hydro,Washington,Chelan,53007
Chemical,42.1919,-72.6097,Hydro,Massachusetts,Hampden,25013
Cheoah,35.4478,-83.9383,Hydro,North Carolina,Graham,37075
Cherokee Dam,36.1682,-83.4977,Hydro,Tennessee,Jefferson,47089
Cherokee Falls,35.0642,-81.5458,Hydro,South Carolina,Cherokee,45021
Chester Diversion Hydroelectric Project,44.0183,-111.5836,Hydro,Idaho,Fremont,16043
Chicago Park,39.1779,-120.8909,Hydro,California,Placer,6061
Chickamauga,35.1018,-85.2295,Hydro,Tennessee,Hamilton,47065
Chicopee Hydroelectric Station,42.1596,-72.5828,Hydro,Massachusetts,Hampden,25013
Chief Joseph,47.9951,-119.6404,Hydro,Washington,Douglas,53017
Chilhowee,35.5453,-84.0503,Hydro,Tennessee,Loudon,47105
Chili Bar,38.7718,-120.8132,Hydro,California,El Dorado,6017
China Mill Hydro,43.1287,-71.4599,Hydro,New Hampshire,Merrimack,33013
Chippewa Falls,44.9308,-91.3889,Hydro,Wisconsin,Chippewa,55017
City Power Plant,43.4914,-112.0454,Hydro,Idaho,Bonneville,16019
Clam River Dam,45.9467,-92.5383,Hydro,Wisconsin,Burnett,55013
Clarence Cannon,39.5248,-91.644,Hydro,Missouri,Marion,29127
Clark Falls,44.6356,-73.12,Hydro,Vermont,Chittenden,50007
Claytor,37.075,-80.5847,Hydro,Virginia,Radford City,51750
Clear Lake,42.667,-114.7801,Hydro,Idaho,Twin Falls,16083
Clear Lake Hydro Project,38.9236,-122.5667,Hydro,California,Lake,6033
Clearwater 1,43.2512,-122.3379,Hydro,Oregon,Lane,41039
Clearwater 2,43.2669,-122.4098,Hydro,Oregon,Lane,41039
Clement Dam Hydro LLC,43.4405,-71.596,Hydro,New Hampshire,Merrimack,33013
Clifton Dam 3 Power Station,34.9953,-81.8344,Hydro,South Carolina,Spartanburg,45083
Cobble Mountain,42.1171,-72.8647,Hydro,Massachusetts,Hampden,25013
Cochrane,47.5375,-111.195,Hydro,Montana,Cascade,30013
Colebrook Hydroelectric,42.0078,-73.0356,Hydro,Connecticut,Litchfield,9005
Coleman Falls,37.5035,-79.3006,Hydro,Virginia,Bedford,51019
Coleman PH,40.4046,-122.1219,Hydro,California,Shasta,6089
Colgate,39.3308,-121.1917,Hydro,California,Nevada,6057
Collierville Powerhouse,38.1446,-120.3805,Hydro,California,Calaveras,6009
Collins Facility,42.1569,-72.4227,Hydro,Massachusetts,Hampden,25013
Columbia Canal Hydro,33.9972,-81.0494,Hydro,South Carolina,Richland,45079
Columbus,41.4639,-97.3283,Hydro,Nebraska,Platte,31141
Combie South,39.0096,-121.0591,Hydro,California,Nevada,6057
Combined Locks,44.2735,-88.3005,Hydro,Wisconsin,Outagamie,55087
Comerford,44.3251,-72.001,Hydro,Vermont,Caledonia,50005
Conemaugh Hydro Plant,40.4644,-79.3657,Hydro,Pennsylvania,Indiana,42063
Conowingo,39.6572,-76.1752,Hydro,Maryland,Cecil,24015
Constantine,41.8436,-85.6694,Hydro,Michigan,St Joseph,26149
Control Gorge,37.4379,-118.557,Hydro,California,Inyo,6027
Cooke,44.4726,-83.5719,Hydro,Michigan,Iosco,26069
Cooper Lake,60.3923,-149.6656,Hydro,Alaska,Kenai Peninsula,2122
Copco 1,41.9789,-122.3353,Hydro,California,Siskiyou,6093
Copco 2,41.9757,-122.3581,Hydro,California,Siskiyou,6093
Copenhagen Plant,43.8997,-75.6603,Hydro,New York,Jefferson,36045
Copper Dam Plant,45.6652,-121.5238,Hydro,Oregon,Hood River,41027
Cordell Hull,36.2895,-85.9442,Hydro,Tennessee,Smith,47159
Cornell,45.164,-91.1574,Hydro,Wisconsin,Chippewa,55017
Cornell Hydro,42.4519,-76.4851,Hydro,New York,Tompkins,36109
Corona,33.859,-117.6106,Hydro,California,Riverside,6065
Cosgrove Intake and Power Station,42.4044,-71.6872,Hydro,Massachusetts,Worcester,25027
Cottonwood,36.4434,-118.0439,Hydro,California,Inyo,6027
Cougar,44.1307,-122.2439,Hydro,Oregon,Lane,41039
Cove Hydroelectric,40.8713,-121.9487,Hydro,California,Shasta,6089
Cow Creek,40.5708,-122.0209,Hydro,California,Shasta,6089
Cowans Ford,35.4346,-80.9588,Hydro,North Carolina,Lincoln,37109
Cowiche,46.6926,-120.7372,Hydro,Washington,Yakima,53077
Cowlitz Falls,46.4661,-122.1097,Hydro,Washington,Lewis,53041
Coyote Creek,33.9249,-117.9552,Hydro,California,Orange,6059
Crescent,42.8056,-73.7226,Hydro,New York,Albany,36001
Cresta,39.8259,-121.4097,Hydro,California,Butte,6007
Crosscut,33.4394,-111.9461,Hydro,Arizona,Maricopa,4013
Croton,43.4373,-85.6645,Hydro,Michigan,Newaygo,26123
Crystal,38.5106,-107.6253,Hydro,Colorado,Montrose,8085
Crystal Falls,46.1063,-88.3345,Hydro,Michigan,Iron,26071
Crystal Springs,42.6225,-114.5009,Hydro,Idaho,Twin Falls,16083
Curtis Palmer Hydroelectric,43.2469,-73.8281,Hydro,New York,Saratoga,36091
Cushaw,37.5929,-79.3808,Hydro,Virginia,Rockbridge,51163
Cushman 1,47.4181,-123.2252,Hydro,Washington,Mason,53045
Cushman 2,47.3698,-123.1603,Hydro,Washington,Mason,53045
Cutler Hydro,41.8347,-112.0521,Hydro,Utah,Cache,49005
Dahowa Hydro,43.1033,-73.5369,Hydro,New York,Washington,36115
Dale Hollow,36.5378,-85.4517,Hydro,Tennessee,Clay,47027
Dalles Dam North Fishway Project,45.6144,-121.1369,Hydro,Washington,Klickitat,53039
Dam 2,33.9865,-91.3158,Hydro,Arkansas,Desha,5041
Dam No. 4 Hydro Station,39.4931,-77.8269,Hydro,West Virginia,Jefferson,54037
Dam No. 5 Hydro Station,39.605,-77.9231,Hydro,Maryland,Washington,24043
Danbury Dam,46.0,-92.3725,Hydro,Wisconsin,Burnett,55013
Dardanelle,35.2503,-93.1686,Hydro,Arkansas,Yell,5149
Dashville,41.8217,-74.0497,Hydro,New York,Ulster,36111
Davis Dam,35.197,-114.5707,Hydro,Nevada,Clark,32003
De Sabla,39.8693,-121.6318,Hydro,California,Butte,6007
Deadwood Creek,39.53,-121.0958,Hydro,California,Yuba,6115
Dearborn,34.5583,-80.8914,Hydro,South Carolina,Chester,45023
Deep Creek,39.523,-79.413,Hydro,Maryland,Garrett,24023
Deer Creek (UT),40.4044,-111.5284,Hydro,Utah,Wasatch,49051
Deer Creek PH,39.2981,-120.8443,Hydro,California,Nevada,6057
Deer Rips,44.1346,-70.2037,Hydro,Maine,Androscoggin,23001
Deerfield 2,42.5731,-72.7073,Hydro,Massachusetts,Franklin,25011
Deerfield 3,42.5995,-72.7335,Hydro,Massachusetts,Franklin,25011
Deerfield 4,42.6198,-72.7376,Hydro,Massachusetts,Franklin,25011
Deerfield 5,42.6912,-72.9561,Hydro,Massachusetts,Franklin,25011
Deferiet,44.0381,-75.6806,Hydro,New York,Jefferson,36045
Degray,34.2119,-93.111,Hydro,Arkansas,Clark,5019
Dells,44.8281,-91.5111,Hydro,Wisconsin,Eau Claire,55035
Denison,33.8181,-96.5692,Hydro,Texas,Gray,48179
Derby Hydro,41.3243,-73.1021,Hydro,Connecticut,Fairfield,9001
Detroit,44.7224,-122.2511,Hydro,Oregon,Linn,41043
Devil Canyon,34.2056,-117.3344,Hydro,California,San Bernardino,6071
Deweys Mill,43.6411,-72.4061,Hydro,Vermont,Windsor,50027
Dexter,43.9242,-122.8055,Hydro,Oregon,Lane,41039
Dexter Plant,44.004,-76.0413,Hydro,New York,Jefferson,36045
Diablo,48.7139,-121.1317,Hydro,Washington,Snohomish,53061
Diamond Island Plant,43.9786,-75.8861,Hydro,New York,Jefferson,36045
Diamond Valley Lake,33.6808,-117.0698,Hydro,California,Riverside,6065
Dietrich Drop,42.83600000000001,-114.268,Hydro,Idaho,Lincoln,16063
Dillon Hydro Plant,39.6208,-106.0662,Hydro,Colorado,Summit,8117
Dion R Holm,37.8966,-119.9675,Hydro,California,Tuolumne,6109
Dix Dam,37.7864,-84.7028,Hydro,Kentucky,Jessamine,21113
Dixon Hydroelectric Dam,41.8453,-89.4813,Hydro,Illinois,Lee,17103
Dodge Falls Associates,44.2081,-72.0581,Hydro,New Hampshire,Grafton,33009
Dolgeville Hydro,43.0906,-74.767,Hydro,New York,Herkimer,36043
Domtar Paper Company Rothschild,44.8867,-89.6272,Hydro,Wisconsin,Marathon,55073
Don Pedro,37.696,-120.4202,Hydro,California,Tuolumne,6109
Donnells,38.2467,-120.0341,Hydro,California,Tuolumne,6109
Dorena Hydro-Electric Facility,43.7867,-122.9581,Hydro,Oregon,Lane,41039
Douglas Dam,35.9623,-83.5393,Hydro,Tennessee,Sevier,47155
Drop 2 (WA),46.4492,-120.5342,Hydro,Washington,Yakima,53077
Drop 3 (WA),46.4231,-120.56,Hydro,Washington,Yakima,53077
Drop 5,38.4044,-107.8102,Hydro,Colorado,Montrose,8085
Drum 1,39.2569,-120.7674,Hydro,California,Placer,6061
Drum 2,39.2574,-120.767,Hydro,California,Placer,6061
Dry Creek Project,44.0274,-112.7194,Hydro,Idaho,Clark,16033
Du Bay,44.6647,-89.6511,Hydro,Wisconsin,Marathon,55073
Dunlap TP 1,29.6402,-98.0459,Hydro,Texas,Guadalupe,48187
Dutch Flat,39.217,-120.8356,Hydro,California,Placer,6061
Dutch Flat 2,39.2184,-120.8352,Hydro,California,Placer,6061
Dwight,42.1495,-72.6109,Hydro,Massachusetts,Hampden,25013
Dworshak,46.5143,-116.2977,Hydro,Idaho,Clearwater,16035
E J West,43.3189,-73.9208,Hydro,New York,Saratoga,36091
EHC West Hopkinton,43.1897,-71.7483,Hydro,New Hampshire,Merrimack,33013
Eagle,43.9097,-75.2008,Hydro,New York,Lewis,36049
Eagle Pass,28.8295,-100.5522,Hydro,Texas,Maverick,48323
Eagle Point,42.5146,-122.7571,Hydro,Oregon,Jackson,41029
East Barnet,44.3263,-72.0359,Hydro,Vermont,Caledonia,50005
East Portal Generator,34.2619,-118.6242,Hydro,California,Los Angeles,6037
East Side,42.2248,-121.7955,Hydro,Oregon,Klamath,41035
Eastman Falls,43.4472,-71.6579,Hydro,New Hampshire,Merrimack,33013
Echo Dam,40.9648,-111.4339,Hydro,Utah,Summit,49043
Edenville,43.81399999999999,-84.3767,Hydro,Michigan,Gladwin,26051
Edison Sault,46.4974,-84.33200000000002,Hydro,Michigan,Chippewa,26033
Edward C Hyatt,39.543,-121.4922,Hydro,California,Butte,6007
Effley,43.9228,-75.2779,Hydro,New York,Lewis,36049
