name,latitude,longitude,primary_fuel,state,normalized_county,Fips
Naval Submarine Base Kings Bay,30.7917,-81.5333,Oil,Georgia,Camden,13039
Nevada,37.8503,-94.3444,Oil,Missouri,Vernon,29217
New Knoxville,40.4994,-84.3092,Oil,Ohio,Auglaize,39011
New Lisbon,43.8797,-90.1645,Oil,Wisconsin,Juneau,55057
New Stuyahok,59.4484,-157.3255,Oil,Alaska,Dillingham,2070
New Ulm,44.3159,-94.4581,Oil,Minnesota,Brown,27015
New York Methodist Hospital,40.6679,-73.9787,Oil,New York,Kings,36047
New York Presbyterian Hospital-168th St,40.8409,-73.9414,Oil,New York,New York,36061
Newberry,46.352,-85.5064,Oil,Michigan,Luce,26095
Newhalen,59.8991,-154.6987,Oil,Alaska,Kenai Peninsula,2122
Niles,41.168,-80.7529,Oil,Ohio,Trumbull,39155
Niles Power Plant,41.1669,-80.7477,Oil,Ohio,Trumbull,39155
Noatak,67.5709,-162.9657,Oil,Alaska,Northwest Arctic,2188
Noorvik,66.8345,-161.0387,Oil,Alaska,Northwest Arctic,2188
Norden 1-3,41.1117,-73.3928,Oil,Connecticut,Fairfield,9001
North,41.3164,-94.455,Oil,Iowa,Adair,19001
North Branch (MN),45.5106,-92.979,Oil,Minnesota,Chisago,27025
North Main Street,41.5268,-72.0649,Oil,Connecticut,New London,9011
North Pole,64.7356,-147.3481,Oil,Alaska,Fairbanks North Star,2090
North Road Peak,33.5452,-80.9109,Oil,South Carolina,Orangeburg,45075
Northeast (MO),39.1228,-94.5606,Oil,Missouri,Clay,29047
Northern Neck,37.95,-76.711,Oil,Virginia,Richmond,51159
Northern Westchester Hospital,41.1968,-73.7257,Oil,New York,Westchester,36119
Northway,62.9617,-141.9372,Oil,Alaska,Southeast Fairbanks,2240
Norwich WWTP,41.5256,-72.0833,Oil,Connecticut,New London,9011
Nottoway Diesel Generating Facility,36.6972,-77.105,Oil,Virginia,Southampton,51175
Nymans Plant Microgrid,57.7316,-152.507,Oil,Alaska,Kodiak Island,2150
Oak Bluffs Diesel Generating Facility,41.4258,-70.6083,Oil,Massachusetts,Dukes,25007
Oakwood Hospital & Medical Center,42.2917,-83.2119,Oil,Michigan,Wayne,26163
Ocracoke,35.1094,-75.9797,Oil,North Carolina,Hyde,37095
Ogden,42.0372,-94.0462,Oil,Iowa,Boone,19015
Old Faithful,44.4533,-110.8347,Oil,Montana,Gallatin,30031
Oliver,43.8264,-83.2383,Oil,Michigan,Huron,26063
Onancock Diesel Generation Facility,37.7454,-75.7205,Oil,Virginia,Accomack,51001
Orca,60.5559,-145.753,Oil,Alaska,Valdez-Cordova,2261
Ord,41.6042,-98.9261,Oil,Nebraska,Valley,31175
Orme Park Water Treatment Plant,39.6195,-86.2071,Oil,Indiana,Johnson,18081
Orrtanna,39.8442,-77.3508,Oil,Pennsylvania,Adams,42001
Orrville Peaking,40.86,-81.7586,Oil,Ohio,Wayne,39169
Osawatomie City of,38.5017,-94.9601,Oil,Kansas,Miami,20121
Osawatomie Power Plant South Sub,38.4956,-94.9526,Oil,Kansas,Miami,20121
Osborne,39.442,-98.6903,Oil,Kansas,Osborne,20141
Osceola (AR),35.6893,-89.994,Oil,Arkansas,Mississippi,5093
Oswego Harbor Power,43.4586,-76.5319,Oil,New York,Oswego,36075
Overall Road Station,37.7608,-90.4526,Oil,Missouri,St Francois,29187
Oxford (KS),37.2758,-97.1636,Oil,Kansas,Sumner,20191
PPG Industries Works 4,34.0035,-98.5535,Oil,Texas,Wichita,48485
PPG Monroeville Chemicals Center,40.4422,-79.7311,Oil,Pennsylvania,Westmoreland,42129
PRC-Desoto Intl/PPG Aerospace,34.9897,-118.1506,Oil,California,Kern,6029
PS ST-8 Engine No 1,39.9614,-83.0491,Oil,Ohio,Franklin,39049
Pacolet Diesel Generation Facility,34.8986,-81.7397,Oil,South Carolina,Spartanburg,45083
Palaau Power,21.106,-157.0647,Oil,Hawaii,Maui,15009
Panora,41.6947,-94.3676,Oil,Iowa,Guthrie,19077
Paris (KY),38.2049,-84.2383,Oil,Kentucky,Bourbon,21017
Paulding,32.0302,-89.0855,Oil,Mississippi,Jasper,28061
Pawhuska,36.6694,-96.3474,Oil,Oklahoma,Osage,40113
Pearl Station,39.4492,-90.6141,Oil,Illinois,Greene,17061
Pebbly Beach,33.3331,-118.3103,Oil,California,Los Angeles,6037
Pelican,57.9572,-136.2201,Oil,Alaska,Sitka,2220
Pella Peaking,41.4106,-92.9378,Oil,Iowa,Marion,19125
Perdue Diesel Generation Facility,37.742,-75.656,Oil,Virginia,Accomack,51001
Peru (IN),40.7551,-86.0575,Oil,Indiana,Miami,18103
Petersburg,56.81100000000001,-132.9571,Oil,Alaska,Wrangell-Petersburg,2280
Philadelphia,39.2986,-76.5636,Oil,Maryland,Baltimore,24005
Pilot Station,61.9365,-162.8807,Oil,Alaska,Bethel,2050
Pineville Delivery 1,35.0767,-80.8816,Oil,North Carolina,Mecklenburg,37119
Piqua Power Plant,40.1338,-84.2373,Oil,Ohio,Miami,39109
Placid 12,42.7106,-83.4569,Oil,Michigan,Oakland,26125
Plainview Muncipal Power,42.35,-97.7906,Oil,Nebraska,Pierce,31139
Plant Four,46.576,-87.4036,Oil,Michigan,Marquette,26103
Plant No 1 Freeport,40.6561,-73.5922,Oil,New York,Nassau,36059
Pleasant Valley (VA),38.4006,-78.8983,Oil,Virginia,Rockingham,51165
Plymouth State College Cogeneration,43.7644,-71.6881,Oil,New Hampshire,Grafton,33009
Poet Biorefining Lake Crystal,44.0933,-94.2767,Oil,Minnesota,Blue Earth,27013
Ponton Diesel Generating Facility,37.2953,-77.9862,Oil,Virginia,Amelia,51007
Port Allen (HI),21.8996,-159.585,Oil,Hawaii,Kauai,15007
Portable Generator 1,47.8333,-103.6436,Oil,North Dakota,Williams,38105
Portable Generator 2,48.145,-103.6375,Oil,North Dakota,Williams,38105
Portable Generator 3,48.145,-103.6375,Oil,North Dakota,Williams,38105
Portage,47.0808,-88.6472,Oil,Michigan,Houghton,26061
Portland (PA),40.9102,-75.0794,Oil,New Jersey,Warren,34041
Possum Point,38.5367,-77.2806,Oil,Virginia,Prince William,51153
Powell Valley,36.5748,-83.0321,Oil,Virginia,Lee,51105
Presence Saint Mary of Nazareth Hospital,41.9031,-87.6831,Oil,Illinois,Cook,17031
Pretlow,36.6592,-76.9267,Oil,Virginia,Franklin,51067
Princeton (MN),45.5695,-93.5872,Oil,Minnesota,Mille Lacs,27095
Princeton Energy Center  LLC,40.3398,-74.6239,Oil,New Jersey,Mercer,34021
Prospect Municipal,40.4411,-83.1883,Oil,Ohio,Marion,39101
Pueblo,38.2667,-104.6144,Oil,Colorado,Pueblo,8101
Puna,19.6316,-155.0313,Oil,Hawaii,Hawaii,15001
Putnam (MI),42.7108,-83.4561,Oil,Michigan,Oakland,26125
Quay County,35.1828,-103.7311,Oil,New Mexico,Quay,35037
Quinhagak,59.7474,-161.9106,Oil,Alaska,Bethel,2050
Rantoul,40.3122,-88.1594,Oil,Illinois,Champaign,17019
Rayne,30.2346,-92.2722,Oil,Louisiana,Acadia,22001
Red Bud,38.2165,-89.9992,Oil,Illinois,Randolph,17157
Red Cloud,40.098,-98.519,Oil,Nebraska,Webster,31181
Renick Run Pumping Station 03-04,39.9294,-83.012,Oil,Ohio,Franklin,39049
Reynolds,39.8069,-89.6417,Oil,Illinois,Sangamon,17167
Richmond Generating Station,39.9845,-75.0752,Oil,New Jersey,Camden,34007
Riverside (MD),39.2369,-76.5133,Oil,Maryland,Baltimore,24005
Riverwood 100 Building,33.8775,-84.4603,Oil,Georgia,Cobb,13067
Robbins Lumber,44.3331,-69.2019,Oil,Maine,Waldo,23027
Rock Lake CT,45.8054,-92.9718,Oil,Minnesota,Pine,27115
Rock Rapids,43.4294,-96.1692,Oil,Iowa,Lyon,19119
Rockford,43.0489,-92.9468,Oil,Iowa,Floyd,19067
Rockville 1 & 2,37.7036,-77.6639,Oil,Virginia,Henrico,51087
Rockwood,32.9553,-115.5364,Oil,California,Imperial,6025
Rocky Ford,38.0492,-103.7136,Oil,Colorado,Otero,8089
Rutland,43.603,-72.9923,Oil,Vermont,Rutland,50021
S W Bailey,55.3574,-131.697,Oil,Alaska,Ketchikan Gateway,2130
SC 1 Data Center  Phase 2,37.3617,-121.9436,Oil,California,Santa Clara,6085
ST-1/1A Engine No 1,39.95,-83.0158,Oil,Ohio,Franklin,39049
Sabetha Power Plant,39.9049,-95.8034,Oil,Kansas,Nemaha,20131
Salem Electric Department,37.2894,-80.07,Oil,Virginia,Salem City,51775
Salem Street Dept,37.2794,-80.0447,Oil,Virginia,Salem City,51775
Salem Water Plant,37.2875,-80.0771,Oil,Virginia,Salem City,51775
Salisbury City of,39.4236,-92.8028,Oil,Missouri,Chariton,29041
Salmon Diesel,45.1834,-113.8853,Oil,Idaho,Lemhi,16059
Sargent,41.6416,-99.3698,Oil,Nebraska,Loup,31115
Scammon Bay,61.843,-165.5815,Oil,Alaska,Wade Hampton,2270
Schuylkill Generating Station,39.9419,-75.1883,Oil,Pennsylvania,Philadelphia,42101
Seaside Heights Power Plant,39.9433,-74.0786,Oil,New Jersey,Ocean,34029
Sediver,34.9653,-81.1872,Oil,South Carolina,York,45091
Selawik,66.6068,-160.0148,Oil,Alaska,Northwest Arctic,2188
Seldovia,59.4395,-151.7134,Oil,Alaska,Kenai Peninsula,2122
Seneca City of,34.6875,-82.9525,Oil,South Carolina,Oconee,45073
Seville,41.0317,-81.8714,Oil,Ohio,Medina,39103
Seward (AK),60.1309,-149.435,Oil,Alaska,Kenai Peninsula,2122
Sharpe,38.275,-95.6839,Oil,Kansas,Coffey,20031
Shawnee (PA),41.0612,-75.0582,Oil,Pennsylvania,Pike,42103
Shelbina Power #1,39.6948,-92.047,Oil,Missouri,Shelby,29205
Shelbina Power #2,39.6948,-92.0467,Oil,Missouri,Shelby,29205
Shelbina Power #3,39.6975,-92.0535,Oil,Missouri,Shelby,29205
Shelby  NC,35.3264,-81.6292,Oil,North Carolina,Cleveland,37045
Shelby  Toms Street,35.3036,-81.5225,Oil,North Carolina,Cleveland,37045
Shelby Municipal Light Plant,40.88,-82.6567,Oil,Ohio,Richland,39139
Shelby North,40.8969,-82.6625,Oil,Ohio,Richland,39139
Shelby South,40.9089,-82.6533,Oil,Ohio,Richland,39139
Shenandoah,40.7707,-95.3768,Oil,Iowa,Page,19145
Shepherd Center,33.8111,-84.3928,Oil,Georgia,Fulton,13121
Shishmaref,66.2551,-166.0736,Oil,Alaska,Nome,2180
Shoreham,40.9616,-72.865,Oil,New York,Suffolk,36103
Shoreham Energy LLC,40.9571,-72.8659,Oil,New York,Suffolk,36103
Shrewsbury,42.2747,-71.7172,Oil,Massachusetts,Worcester,25027
Shungnak,66.8881,-157.1402,Oil,Alaska,North Slope,2185
Sibley No Two,43.3969,-95.7497,Oil,Iowa,Osceola,19143
Sibley One,43.405,-95.7261,Oil,Iowa,Osceola,19143
Sidney (OH),40.2792,-84.191,Oil,Ohio,Shelby,39149
Sixth Street Gas Turbine,42.7926,-86.1036,Oil,Michigan,Ottawa,26139
Skagway,59.4545,-135.3131,Oil,Alaska,Haines,2100
Slana Generating Station,62.5928,-143.5889,Oil,Alaska,Southeast Fairbanks,2240
Sleepy Eye,44.2981,-94.7252,Oil,Minnesota,Brown,27015
Slocum,42.1225,-83.185,Oil,Michigan,Wayne,26163
Smith Island,37.9955,-76.0389,Oil,Maryland,Somerset,24039
Smithfield Farmland Corp Bladen,34.7463,-78.8073,Oil,North Carolina,Robeson,37155
Smithfield Farmland Kinston,35.2683,-77.6592,Oil,North Carolina,Lenoir,37107
Smithfield Packaged Meats Corp.,35.6943,-77.9192,Oil,North Carolina,Wilson,37195
Snake River,64.5053,-165.4298,Oil,Alaska,Nome,2180
Solon Diesel,46.359,-91.8236,Oil,Wisconsin,Douglas,55031
South Cairo,42.2913,-73.9865,Oil,New York,Greene,36039
South Generation,44.5331,-95.1122,Oil,Minnesota,Redwood,27127
South Georgia Medical Center,30.8625,-83.2894,Oil,Georgia,Lowndes,13185
South Hampton,40.9,-72.382,Oil,New York,Suffolk,36103
South Main Street,41.9092,-89.0504,Oil,Illinois,Ogle,17141
South Meadow,41.7495,-72.6524,Oil,Connecticut,Hartford,9003
South Plant,42.7317,-92.4711,Oil,Iowa,Bremer,19017
South Strawberry,42.7114,-91.5469,Oil,Iowa,Clay,19041
Southold,41.1059,-72.3761,Oil,New York,Suffolk,36103
Southwark,39.9144,-75.135,Oil,New Jersey,Camden,34007
Southwestern Bell Telephone,38.6276,-90.1934,Oil,Missouri,St Louis,29189
Spalding,41.6814,-98.3676,Oil,Nebraska,Greeley,31077
Spartanburg Water System,35.1103,-81.9675,Oil,South Carolina,Spartanburg,45083
Spencer Gas Turbine,43.1446,-95.1443,Oil,Iowa,Clay,19041
Spirit Mound,42.8977,-96.9905,Oil,South Dakota,Clay,46027
Spring Valley,43.6873,-92.3894,Oil,Minnesota,Fillmore,27045
Springfield (CO),37.4028,-102.6217,Oil,Colorado,Baca,8009
Springfield (MN),44.2395,-94.9763,Oil,Minnesota,Brown,27015
St Bonifacius,44.905,-93.8208,Oil,Minnesota,Carver,27019
St Francis,39.7709,-101.8101,Oil,Kansas,Cheyenne,20023
St George Red Rock,37.1137,-113.5689,Oil,Utah,Washington,49053
St James,43.9882,-94.6156,Oil,Minnesota,Watonwan,27165
St John,37.9953,-98.7602,Oil,Kansas,Stafford,20185
St Louis,43.4019,-84.6014,Oil,Michigan,Gratiot,26057
St Marys,40.5458,-84.3889,Oil,Ohio,Auglaize,39011
St Marys IC,62.0515,-163.1726,Oil,Alaska,Bethel,2050
St. Charles Power Plant,43.9742,-92.0597,Oil,Minnesota,Winona,27169
St. Olaf StandBy Generators,44.4611,-93.1808,Oil,Minnesota,Rice,27131
Stafford,37.9561,-98.5993,Oil,Kansas,Stafford,20185
State Auto Insurance,45.2207,-96.6168,Oil,South Dakota,Grant,46051
State Center,42.0167,-93.1633,Oil,Iowa,Marshall,19127
State Farm,40.4535,-88.9605,Oil,Illinois,McLean,17113
State Farm Insur Support Center Central,32.9192,-96.9894,Oil,Texas,Dallas,48113
State Farm Support Center East,34.086,-84.245,Oil,Georgia,Fulton,13121
Statesville  Highway 64,35.7985,-80.9427,Oil,North Carolina,Iredell,37097
Statesville Delivery No 3,35.7972,-80.8542,Oil,North Carolina,Iredell,37097
Station I,39.056,-94.393,Oil,Missouri,Jackson,29095
Stebbins,63.521,-162.2863,Oil,Alaska,Bethel,2050
Sterling,38.2143,-98.2071,Oil,Kansas,Rice,20159
Stevens Community Medical Center,45.585,-95.9042,Oil,Minnesota,Stevens,27149
Stillwater Water Treatment Plant,36.2039,-97.0739,Oil,Oklahoma,Payne,40119
Stock Island,24.5633,-81.7342,Oil,Florida,Monroe,12087
Stony Brook,42.1978,-72.5106,Oil,Massachusetts,Hampden,25013
Story City,42.1861,-93.6005,Oil,Iowa,Story,19169
Stryker,41.5014,-84.4283,Oil,Ohio,Williams,39171
Stuart (IA),41.5039,-94.3172,Oil,Iowa,Guthrie,19077
Stuart (NE),42.5994,-99.1437,Oil,Nebraska,Holt,31089
Sub 2 Generating Station,39.7503,-92.5,Oil,Missouri,Macon,29121
Sub 3 Generating Station,39.7614,-92.4533,Oil,Missouri,Macon,29121
Sullivan (IL),39.5967,-88.6119,Oil,Illinois,Moultrie,17139
Sumner,42.8464,-92.0978,Oil,Iowa,Bremer,19017
Sun Trust Plaza,33.7625,-84.3872,Oil,Georgia,Fulton,13121
Sunbury Generation LP,40.8361,-76.825,Oil,Pennsylvania,Snyder,42109
Superior,42.2639,-83.6422,Oil,Michigan,Washtenaw,26161
Swampy Acres,57.7756,-152.4803,Oil,Alaska,Kodiak Island,2150
TSGT Mobile Generator #15,36.934,-106.9865,Oil,New Mexico,Rio Arriba,35039
TalenEnergy Martin Creek LLC Allentown,40.6084,-75.456,Oil,Pennsylvania,Lehigh,42077
TalenEnergy Martins Creek LLC Fishbach,40.6891,-76.2196,Oil,Pennsylvania,Schuylkill,42107
TalenEnergy Martins Creek LLC Harrisburg,40.2579,-76.8579,Oil,Pennsylvania,Dauphin,42043
TalenEnergy Martins Creek LLC Harwood,40.9353,-76.0284,Oil,Pennsylvania,Luzerne,42079
TalenEnergy Martins Creek LLC Jenkins,41.2824,-75.8164,Oil,Pennsylvania,Luzerne,42079
TalenEnergy Martins Creek LLC Lock Haven,41.1189,-77.4709,Oil,Pennsylvania,Clinton,42035
TalenEnergy Martins Creek LLC West Shore,40.1908,-76.9458,Oil,Pennsylvania,Cumberland,42041
TalenEnergy Martins Creek LLC Williamsport,41.2361,-77.0075,Oil,Pennsylvania,Lycoming,42081
Tangier,37.8277,-75.9915,Oil,Maryland,Somerset,24039
Tasley,37.7061,-75.7031,Oil,Virginia,Accomack,51001
Tecumseh,40.3664,-96.19,Oil,Nebraska,Johnson,31097
Tesoro Hawaii,21.3032,-158.0914,Oil,Hawaii,Honolulu,15003
The Allen Hospital,40.8733,-73.913,Oil,New York,New York,36061
Thermal Kem,34.8894,-81.0725,Oil,South Carolina,York,45091
Thief River Falls,48.1143,-96.1792,Oil,Minnesota,Pennington,27113
Thomson Reuters Campus Bldg A-D,44.8196,-93.1156,Oil,Minnesota,Dakota,27037
Thomson Reuters Data Center Bldg ES101,44.8244,-93.1139,Oil,Minnesota,Dakota,27037
Thomson Reuters Data Center Bldg H,44.8289,-93.1167,Oil,Minnesota,Dakota,27037
Titus,40.3056,-75.9081,Oil,Pennsylvania,Berks,42011
Togiak,59.0597,-160.3803,Oil,Alaska,Dillingham,2070
Tok,63.3355,-143.0,Oil,Alaska,Southeast Fairbanks,2240
Toksook Bay,60.5301,-165.1086,Oil,Alaska,Wade Hampton,2270
Tolna,39.7606,-76.6353,Oil,Pennsylvania,York,42133
Torrington Terminal,41.7761,-73.1209,Oil,Connecticut,Litchfield,9005
Tower,45.3628,-84.295,Oil,Michigan,Cheboygan,26031
Traer East,42.1817,-92.4663,Oil,Iowa,Tama,19171
Traer Main,42.1926,-92.4636,Oil,Iowa,Tama,19171
Traer South,42.1925,-92.4747,Oil,Iowa,Tama,19171
Trenton North,40.0786,-93.635,Oil,Missouri,Grundy,29079
Trenton South,40.0672,-93.6044,Oil,Missouri,Grundy,29079
Trinidad (CO),37.179,-104.4875,Oil,Colorado,Las Animas,8071
Truman,43.8284,-94.4369,Oil,Minnesota,Martin,27091
Tunnel,41.5554,-72.0418,Oil,Connecticut,New London,9011
Ubly,43.7217,-82.9388,Oil,Michigan,Huron,26063
Unalakleet,63.8768,-160.7904,Oil,Alaska,Bethel,2050
Unalaska Power Module,53.864,-166.5126,Oil,Alaska,Aleutians West,2016
Unionville,40.4593,-93.0218,Oil,Missouri,Putnam,29171
Unionville City of,40.4767,-93.01,Oil,Missouri,Putnam,29171
Unisea G 2,53.8796,-166.5532,Oil,Alaska,Aleutians West,2016
United Hospital,44.9425,-93.1072,Oil,Minnesota,Ramsey,27123
University of Washington Power Plant,47.6539,-122.3036,Oil,Washington,King,53033
Upper Kalskag,61.5269,-160.3481,Oil,Alaska,Bethel,2050
VMEA 1 Credit Gen,38.7405,-77.5081,Oil,Virginia,Manassas City,51683
VMEA Peaking Gen,38.7405,-77.5081,Oil,Virginia,Manassas City,51683
Valdez,61.1303,-146.3647,Oil,Alaska,Valdez-Cordova,2261
Valdez Cogen,61.0839,-146.2529,Oil,Alaska,Valdez-Cordova,2261
Valdosta Water Treatment Plant,30.9136,-83.2529,Oil,Georgia,Lowndes,13185
Valenite,34.6572,-83.0383,Oil,South Carolina,Oconee,45073
Valley Queen Cheese,45.2211,-96.6372,Oil,South Dakota,Grant,46051
Vergennes 9,44.1664,-73.2575,Oil,Vermont,Addison,50001
Vernon,33.9986,-118.2219,Oil,California,Los Angeles,6037
Versailles Peaking,40.2247,-84.4769,Oil,Ohio,Darke,39037
Vienna Operations,38.4878,-75.8208,Oil,Maryland,Dorchester,24019
Villisca Municipal Power Plant,40.9315,-94.9855,Oil,Iowa,Montgomery,19137
Vinton,42.1697,-92.0222,Oil,Iowa,Benton,19011
Viola,43.507,-90.669,Oil,Wisconsin,Vernon,55123
Vitro Architectural Glass (PA),40.1264,-77.1644,Oil,Pennsylvania,Cumberland,42041
Vitro Flat Glass LLC,36.69,-119.72,Oil,California,Fresno,6019
W H Hill,19.7041,-155.0607,Oil,Hawaii,Hawaii,15001
W H Weatherspoon,34.5875,-78.9755,Oil,North Carolina,Robeson,37155
WPPI Hartford DG,43.3358,-88.4097,Oil,Wisconsin,Washington,55131
Wading River,40.9569,-72.8774,Oil,New York,Suffolk,36103
Wadsworth,41.0039,-81.7622,Oil,Ohio,Wayne,39169
Waiau,21.389,-157.9615,Oil,Hawaii,Honolulu,15003
Waimea,20.0252,-155.6955,Oil,Hawaii,Hawaii,15001
Walton Bainbridge Power Facility,30.911,-84.5473,Oil,Georgia,Decatur,13087
Walton Street Substation,37.7881,-90.4336,Oil,Missouri,St Francois,29187
Wapsie Valley Creamery Back Up Generator,42.4778,-91.8911,Oil,Iowa,Buchanan,19019
Ward WTP,35.9678,-79.9708,Oil,North Carolina,Guilford,37081
Warner Lambert,42.2993,-83.7053,Oil,Michigan,Washtenaw,26161
Warren,41.8359,-79.1887,Oil,Pennsylvania,Warren,42123
Washington,39.7306,-96.9795,Oil,Kansas,Washington,20201
Washington Island,45.3709,-86.9308,Oil,Michigan,Delta,26041
Waste Water Plant Generator,37.2278,-96.9897,Oil,Kansas,Cowley,20035
Water Filter Plant #2,35.7377,-81.7278,Oil,North Carolina,Burke,37023
Water Treatment 1 & 2,41.3469,-72.0411,Oil,Connecticut,New London,9011
Water Treatment Plant Generators,38.7607,-77.6209,Oil,Virginia,Prince William,51153
Waterloo,38.3348,-90.1589,Oil,Illinois,Monroe,17133
Waterloo Lundquist,42.5062,-92.3456,Oil,Iowa,Black Hawk,19013
Waterside Power  LLC,41.0372,-73.5564,Oil,Connecticut,Fairfield,9001
Watertown Power Plant,44.9017,-97.1083,Oil,South Dakota,Codington,46029
Waupun Correctional Central Heating Plt,43.6233,-88.7297,Oil,Wisconsin,Fond du Lac,55039
Waverly Municipal Electric North Plant,42.7317,-92.4711,Oil,Iowa,Bremer,19017
Wayne IC,42.2278,-97.0183,Oil,Nebraska,Wayne,31179
Webb Forging,34.5567,-81.4919,Oil,South Carolina,Newberry,45071
Webster City,42.471,-93.815,Oil,Iowa,Hamilton,19079
Wellington,41.1631,-82.2272,Oil,Ohio,Lorain,39093
Wells IC,43.7445,-93.7241,Oil,Minnesota,Faribault,27043
West Babylon,40.6955,-73.3486,Oil,New York,Suffolk,36103
West Bend,42.9612,-94.4456,Oil,Iowa,Kossuth,19109
West Diesel Generation Unit,42.7303,-94.6644,Oil,Iowa,Pocahontas,19151
West Group Data Center,44.8256,-93.1139,Oil,Minnesota,Dakota,27037
West Group Data Center F,44.8283,-93.1167,Oil,Minnesota,Dakota,27037
West Liberty,41.5691,-91.264,Oil,Iowa,Muscatine,19139
West Receiving,42.0217,-95.3633,Oil,Iowa,Crawford,19047
West Station (DE),39.7283,-75.6289,Oil,Delaware,New Castle,10003
West Station (NJ),39.4912,-75.0486,Oil,New Jersey,Cumberland,34011
West Tisbury Generating Facility,41.3925,-70.6201,Oil,Massachusetts,Dukes,25007
Westbrook,44.0399,-95.4429,Oil,Minnesota,Murray,27101
Westside WWTP,35.9403,-80.1106,Oil,North Carolina,Davidson,37057
Westward Seafoods,53.8585,-166.5529,Oil,Alaska,Aleutians West,2016
White Lake,43.8478,-71.2069,Oil,New Hampshire,Carroll,33003
Whittemore,43.0644,-94.4219,Oil,Iowa,Kossuth,19109
Wilber,40.4797,-96.9604,Oil,Nebraska,Saline,31151
Wilkins Station,42.5131,-70.8583,Oil,Massachusetts,Essex,25009
William Beaumont Hospital,42.5175,-83.1919,Oil,Michigan,Oakland,26125
William F Wyman,43.7508,-70.1567,Oil,Maine,Cumberland,23005
Williams College - Campus CHP,42.7097,-73.2022,Oil,Massachusetts,Berkshire,25003
Willmar Municipal East Substation,45.1272,-95.025,Oil,Minnesota,Kandiyohi,27067
Willmar Municipal SW Substation,45.105,-95.0844,Oil,Minnesota,Kandiyohi,27067
Wilmot,43.4566,-83.1889,Oil,Michigan,Tuscola,26157
Wilson,33.1377,-81.7483,Oil,South Carolina,Aiken,45003
Wilton,41.5877,-91.0195,Oil,Iowa,Muscatine,19139
Windom,43.8681,-95.1144,Oil,Minnesota,Cottonwood,27033
Winston,28.0274,-82.0164,Oil,Florida,Polk,12105
Winter,45.8367,-90.9735,Oil,Wisconsin,Rusk,55107
Winterset,41.3372,-94.0126,Oil,Iowa,Madison,19121
Wisner,41.9881,-96.916,Oil,Nebraska,Cuming,31039
Woodhull Hospital,40.7048,-73.9419,Oil,New York,Queens,36081
Woodland Road,42.3362,-73.2355,Oil,Massachusetts,Berkshire,25003
Works 53,35.755,-80.2778,Oil,North Carolina,Davidson,37057
Worthington,43.6335,-95.6092,Oil,Minnesota,Nobles,27105
YKK USA Chestney,32.8061,-83.5456,Oil,Georgia,Bibb,13021
Yorktown,37.2144,-76.4611,Oil,Virginia,Gloucester,51073
